head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
テクニカルポイント　ポンド円、一目均衡表（週足）の雲が抵抗に,2009年6月17日（水）19:13:00,"163.80　ボリンジャーバンド　2σ上限（21日間）
160.53　エンベロープ1%上限（10日間）
158.94　10日移動平均
158.75　一目均衡表・転換線
157.35　エンベロープ1%下限（10日間）
156.47　現値
156.04　21日移動平均
152.83　一目均衡表・基準線
148.65　200日移動平均
148.27　ボリンジャーバンド　2σ下限（21日間）
146.26　一目均衡表・雲（上限）
143.90　100日移動平均
141.51　一目均衡表・雲（下限）

ポンド円は先週末に年初来高値162円台半ばをつけてから、反落局面となっている。本日は21日線近辺まで値を崩している。この水準を割り込むと、短期的な上向きの流れが緩む。また、週足の一目均衡表を見てみると、厚めの雲の下限で弾き返されており、レジスタンスとなっている。以上から、21日線を割り込んだ場合、節目の150円を下値目処にしたい。",,,,,,,,,,,,,,
通貨オプション　ボラティリティー　円高警戒感くすぶる,2009年6月17日（水）19:28:00,"USD/JPY　　EUR/USD　　EUR/JPY　　GBP/USD
1WK　　　　15.51　　　　13.50　　　　18.11　　　　15.51
1MO　　　　15.05　　　　13.75　　　　17.90　　　　15.60
3MO　　　　14.84　　　　13.90　　　　17.99　　　　15.50
6MO　　　　14.71　　　　14.20　　　　18.09　　　　15.45
9MO　　　　14.66　　　　14.25　　　　18.18　　　　15.35
1YR　　　　14.63　　　　14.30　　　　18.26　　　　15.25

　　　　　　　　　
　　　GBP/JPY　　AUD/USD　　USD/CHF
1WK　　　　20.32　　　　21.26　　　　13.11
1MO　　　　20.11　　　　20.75　　　　13.35
3MO　　　　20.19　　　　20.10　　　　13.30
6MO　　　　20.30　　　　19.60　　　　13.47
9MO　　　　20.39　　　　19.15　　　　13.47
1YR　　　　20.46　　　　18.90　　　　13.50
東京時間19:00現在　参考値

東京午前の水準と比較して、円関連のボラティリティが上昇。スポットでは円高一服感が若干あるものの、円高警戒感はくすぶっている様子。ドル円1weekも15％台半ばまで上昇している。",,,,,,,,,,,,,,
ロンドン市場　ポンドが一段安、早朝からのドル高の動きを後押し,2009年6月17日（水）19:51:00,"ロンドン昼近くとなっているものの、早朝からのドル高の動きが続いている。東京後半から日経平均の上昇を背景にドル売りや円売りなどリスク選好の動きもあったが、ロンドン早朝を境に値動きが反転。欧州株式市場が下げ幅を拡大していることもドル高を後押し。米系のポンド売り・ドル買いも全般的なドル高推移をフォローしている。ドル円はクロス円の上値の重さを背景に値動きが限定されており、東京市場のレンジ内でもみ合っている。

この日発表された英中銀議事録では、資産買い取りプログラムによる市場機能の改善が見受けられるとの認識が示された。ただ、企業の信用状況改善はごく一部に限られ、量的緩和の効果を評価する初期段階に過ぎないともされている。議事録からは年内の英利上げは連想できない。

GBP/USD 1.6234 USD/JPY 96.44 EUR/JPY 133.63 GBP/JPY 156.58",,,,,,,,,,,,,,
米経済指標【MBA住宅ローン申請指数】 ,2009年6月17日（水）20:00:00,"＊MBA住宅ローン申請指数（6月13日までの週）20:00
結果　-15.8%
予想　N/A　前回　-7.2%（前週比）",,,,,,,,,,,,,,
欧州株　市況関連株が全面安　CRB指数続落も重石に,2009年6月17日（水）20:07:00,"東京時間19:57現在
英FT100　 4288.06（-40.51　-0.94%）
独DAX　　4838.41（-52.31　-1.07%）
仏CAC40　 3176.12（-37.83　-1.17%）
スイスSMI　 5328.50（-48.60　-0.90%）

東京時間19:57現在
英FT100　 4288.06（-40.51　-0.94%）
独DAX　　4838.41（-52.31　-1.07%）
仏CAC40　 3176.12（-37.83　-1.17%）
スイスSMI　 5328.50（-48.60　-0.90%）

17日の欧州株式市場は各国とも軟調に推移し、大幅安となっている。商品先物指数のCRB指数が週初から続落していることもあって、各市場とも市況関連株が相場を押し下げている。リオ・ティントをはじめトタルやアルセロール・ミタル、イーオンなど各国の主力株が安い。金融株も各国ともほぼ全面安。米バンカメがUBSやソジェンの目標株価を引き上げたほか、欧州金融機関の投資判断をニュートラルとしたが、売りに押される展開となっている。

英市場ではFT指数が0.9%安。個別では小売のJセインズベリーは6.8%安。新株と転換社債の発行を発表したことが嫌気され、小売セクター全体に売りが波及している。テスコやマークス&スペンサー、ウィリアム・モリソン・スーパーマーケッツも大幅安となっている。日本時間17:30には英雇用統計や英中銀議事録が発表されたが、それほど材料視されなかった。

【銀行株】
東京時間19:59現在
ＨＳＢＣ　　　　　　 524.00（+1.00　+0.19%）
ＲＢＳ　　　　　　　　37.80（-0.30　-0.79%）
バークレイズ　　　271.00（-6.00　-2.15%）
Ｓチャータード　 1148.00（0.00　0.00%）
ロイズＴＳＢ　　　　 68.70（-0.60　-0.90%）
ドイツ銀行　　　　　　44.11（-0.61　-1.37%）
コメルツバンク　　 4.86（-0.15　-2.84%）
ＢＮＰパリバ　　　　 47.09（-0.61　-1.24%）
ソシエテ　ジェネラル　 39.56（-0.71　-1.69%）
クレディ・アグリコル　　 10.13（-0.15　-1.37%）
ＵＢＳ 　　　　　　　　　　 14.44（-0.12　-0.79%）
クレディ・スイス　　　　 47.60（-0.38　-0.79%）

【石油株】
東京時間19:59現在
ＢＰ　　　　　　　　　　 492.25（-10.75　-2.13%）
Ｒダッチ／シェル 1570.00（-8.00　-0.51%）
ＢＧグループ　　　 1053.00（-23.00　-2.09%）
タローオイル　　　 895.00（-14.00　-1.53%）
ケアン・エナジー　 2295.00（-66.00　-2.80%）
トタル　　　　　　　　　　　 38.90（-0.70　-1.77%）

【鉱山株】
東京時間19:59現在
アントファガスタ　　　　 580.50（-49.50　-7.82%）
ベダンタ・リソーシズ　 1375.00（-119.00　-8.02%）
アングロ・アメリカン　 1584.00（-95.00　-5.61%）
カザフミス　　　　　　 632.00（-50.50　-7.36%）
ＢＨＰビリトン　　　　 1384.00（-46.00　-3.19%）
リオ・ティント　　　　　 2212.00（-125.05　-5.22%）
エクストラータ　　　　 671.00（706.00　-6.44%）
ロンミン　　　　　　　　　　 1217.00（-84.00　-6.46%）",,,,,,,,,,,,,,
ロンドン市場　オセアニア通貨は往来、NZ中銀総裁が景気回復を示唆,2009年6月17日（水）20:14:00,"豪ドル/ドルは0.79割れまで、NZドル/ドルは0.62台後半まで反落。ロンドン早朝からそれぞれ100ポイント程度水準を切り下げ、東京序盤から往来する格好となっている。

この日、ボラードNZ中銀総裁が年末に向けてNZ経済が成長を再開する可能性を示唆した。ただ、成長は不安定なものであり雇用環境の改善など回復が体感できるのは来年以降としている。NZドル高が景気回復に水を注す可能性も指摘しており、NZドル高けん制もコメントの一部に見られた。

AUD/USD 0.7914 NZD/USD 0.6286",,,,,,,,,,,,,,
ロンドン市場　来週のFOMC声明で年内利上げ観測を抑制との報道,2009年6月17日（水）20:39:00,"ブルームバーグ通信で過去8時間で見られた記事のうち、FOMC声明で年内の米利上げ観測が抑制されるとの報道が第2位にランクインしている。来週23、24日にFOMCは予定されている。

この報道によると、FRB当局者のうち景気回復期待を背景とした米利回り上昇を受け入れる見方もあるが、景気や金融市場の状況から利上げは時期尚早との見方が根強く、FOMC声明で利上げ観測を打ち消そうとするのではと指摘されている。

ただ、FRB当局者のみならず、オバマ米大統領も米経済がリセッションから脱し始めているとの見方を示している中、声明で景気見通しを無理にトーンダウンさせるとは考えにくい。その他、国債買い取りの増額示唆、一定期間の政策金利据え置き宣言など、米利上げ観測や米利回り上昇抑制策はあるものの、米財政事情と同様にやりくりはかなりきわどい。FOMC声明巡って思惑が強まるかどうか注目される。

EUR/USD 1.3870",,,,,,,,,,,,,,
アジア株　印SENSEXは大きく崩れる　ほぼ全面安,2009年6月17日（水）20:47:00,"東京時間20:39現在
香港ハンセン指数　　 18084.60（-80.90　-0.45%）
中国上海総合指数　 2810.12（+34.10　+1.23%）
台湾加権指数　　　　 6195.91（-24.90　-0.40%）
韓国総合株価指数　 1391.17（-7.98　-0.57%）
豪ASX200指数　　　 3904.10（-58.40　-1.47%）
インドSENSEX30種　 14522.84（-435.07　-2.91%）
シンガポールST指数　 2271.45（-16.71　-0.73%）
クアラルンプール　総合指数　 1070.90（-3.22　-0.30%）

17日のアジア株式市場は上海総合を除いて前日比マイナス圏で取引を終えた。

中国市場は上海総合指数が1.2%高。序盤は冴えない展開だったが、午後になって下げ渋り、本日高値圏で引けた。指数は5営業日ぶりに終値で2800ポイントを回復した。当局が融資条件の引き締めは行わないとのスタンスを表明したことが買い安心感に繋がった。金融株を中心に買いが膨らみ、主力の中国工商銀行は1.4%高。このほか、不動産株も上昇。万科企業や保利房地産集団が大幅高となった。中国メディアによると政府が不動産投資信託（REIT）組成を許可する方向で進むかもしれないと報じたことが材料。

インド市場はSENSEX指数が大幅安で取引を終えた。節目の15000ポイント近辺では上昇を阻まれる場面が目立ち、午後になると下げ幅を拡大した。欧州株式市場と同じく、市況関連株が下げを主導した。石油化学リライアンス・インダストリーズが4.2%安、インド石油ガス公社が5.8%安となった。電力のタタ・パワーはUBSが投資判断を「ニュートラル」から「バイ」に引き上げたほか、米ゴールドマンが目標株価を引き上げたが、売りに押されて小幅安で引けた。指数採用30銘柄の内、29銘柄が下落した。",,,,,,,,,,,,,,
フェデックス　6-8月期の1株利益見通しは0.30-0.45ドル,2009年6月17日（水）20:52:00,"3-5月期の一時的項除く1株利益は0.64ドル（市場予想は0.51ドル）。
6-8月期の1株利益見通しは0.30-0.45ドル（市場予想は0.70ドル）。",,,,,,,,,,,,,,
米株価指数先物　時間外取引　フェデックス決算発表後に売り強まる,2009年6月17日（水）21:02:00,"東京時間20:55現在
ダウ平均先物9月限　8436.00（-23.00　-0.27%）
S&P500;先物9月限　905.70（-2.10　-0.23%）
NASDAQ100先物9月限　1445.75（+1.50　+0.10%）

米株価先物は高安まちなちながら、先程、米宅配大手のフェデックスが決算発表を行った後は売りが強まった。フェデックスは時間外で2％超下落。ただ、バンカメがテキサス・インスツルメンツの投資判断を買いに引き上げており、下値を支えている面も。テキサス・インスツルメンツは時間外で4％程度の上昇幅。",,,,,,,,,,,,,,
ノルウェー中銀　政策金利を1.25％へ引き下げ,2009年6月17日（水）21:03:00,ノルウェー中銀は政策金利を0.25％引き下げ、1.25％とした。,,,,,,,,,,,,,,
NY市場　この後のイベント,2009年6月17日（水）21:12:00,"21:30　カナダ卸売売上高（4月）
　　　 予想　-0.5%　前回　-0.6%（前月比）

　　　 カナダ景気先行指数（5月）
　　　 予想　-0.6%　前回　-1.1%(前月比)

　　　 米経常収支（第1四半期）
　　　 予想　-850億ドル　前回　-1328億ドル

　　　 米消費者物価指数（CPI）（5月）
　　　 予想　0.3%　前回　0.0%（前月比）
　　　 予想　-0.9%　前回　-0.7%（前年比）
　　　 予想　0.1%　前回　0.3%（食品・エネルギー除くコア）（前月比）
　　　 予想　1.8%　前回　1.9%（食品・エネルギー除くコア）（前年比） 

22:00　バーナンキFRB議長　講演（金融リテラシーに関する会合で）

18日
01:50　オバマ米大統領　金融規制改革案を発表
05:30　英中銀キング総裁　講演",,,,,,,,,,,,,,
NY市場　ドルカナダ、本日高値へ　原油は1ドル超の下げ,2009年6月17日（水）21:29:00,"ドルカナダが本日高値を更新、1.14台前半まで上昇した。ロンドンタイムに入って軟調に推移していた原油相場が一段安となったことがドル高・カナダ安の背景。ドルカナダはロンドン早朝の1.12台後半から1.14台まで堅調推移を続けている。

USD/CAD 1.1404",,,,,,,,,,,,,,
米経済指標【消費者物価指数】 ,2009年6月17日（水）21:30:00,"＊消費者物価指数（CPI）（5月）21:30
結果　0.1%
予想　0.3%　前回　0.0%（前月比）
結果　-1.3%
予想　-0.9%　前回　-0.7%（前年比）
結果　0.1%
予想　0.1%　前回　0.3%（食品・エネルギー除くコア）（前月比）
結果　1.8%
予想　1.8%　前回　1.9%（食品・エネルギー除くコア）（前年比）",,,,,,,,,,,,,,
米経済指標【経常収支】 ,2009年6月17日（水）21:30:00,"＊経常収支（第1四半期）21:30
結果　-1015億ドル
予想　-850億ドル　前回　-1549億ドル（-1328億ドルから修正）",,,,,,,,,,,,,,
カナダ経済指標【景気先行指数】 ,2009年6月17日（水）21:31:00,"＊景気先行指数（5月）21:30
結果　-0.1%
予想　-0.6%　前回　-0.9%（-1.1%から修正）(前月比)",,,,,,,,,,,,,,
カナダ経済指標【卸売売上高】 ,2009年6月17日（水）21:32:00,"＊卸売売上高（4月）21:30
結果　-0.6%
予想　-0.5%　前回　-0.4%（-0.6%から修正）（前月比）",,,,,,,,,,,,,,
欧州株 及び ユーロファースト300・セクター別騰落率,2009年6月17日（水）21:44:00,"東京時間21:44現在
英FT100　　 4289.99（-38.58　-0.89%）
独DAX　　 　4840.47（-50.25　-1.03%）
仏CAC40　  3179.84（-34.11　-1.06%）
スイスSMI　 5333.14（-43.96　-0.82%）

---------------------------------------
ユーロファースト300　セクター別騰落率（日本時間：21:44）
△△上昇率上位△△
移動体通信     1.5％
ヘルスケア機器・サービス     0.9％
航空宇宙・防衛     0.7％
メディア     0.5％
固定線通信     0.4％
医薬・バイオテク     0％

▼▼下落率上位▼▼
工業用金属     -6.8％
鉱業     -6.6％
エレクトロニクス     -4.1％
石油機器・サービス・販売     -3.8％
産業輸送     -3.6％
エンジニアリング     -3.6％
生命保険     -3.3％
化学     -2.9％
電力     -2.8％
建設・資材     -2.8％
その他金融     -2.6％
石油・ガス精製     -2.3％

＊数値は前日比％",,,,,,,,,,,,,,
NY市場　米経済指標弱くドル売りの反応、米利回りも低下,2009年6月17日（水）21:57:00,"先程発表された米消費者物価指数はコアが市場予想どおりの伸びだったが、総合は弱かった。同時に発表された第1四半期の米経常収支は市場予想よりも赤字幅が拡大した。米利回りも低下している。

発表後はドル安の動きとなっており、ユーロドルは1.38台後半まで、ポンドドルは1.63台序盤まで戻している。ドル円も下押しており、96円ちょうど付近まで下落。

EUR/USD 1.3892 GBP/USD 1.6307 USD/JPY 95.99",,,,,,,,,,,,,,
NY市場　ピボット分析,2009年6月17日（水）22:03:00,"ピボット分析　東京時間（22:02現在）

ドル円
現値96.05　高値96.78　安値95.97

97.37　ハイブレイク
97.08　抵抗2
96.56　抵抗1
96.27　ピボット
95.75　支持1
95.46　支持2
94.94　ローブレイク

ユーロ円
現値133.31　高値134.62　安値132.56

136.49　ハイブレイク
135.56　抵抗2
134.43　抵抗1
133.50　ピボット
132.37　支持1
131.44　支持2
130.31　ローブレイク

ポンド円
現値156.49　高値159.39　安値156.11

161.83　ハイブレイク
160.61　抵抗2
158.55　抵抗1
157.33　ピボット
155.27　支持1
154.05　支持2
151.99　ローブレイク",,,,,,,,,,,,,,
S&P;　米銀22行を格下げ、格付け見通し引き下げ,2009年6月17日（水）22:09:00,格付け会社S&P;は米銀22行の格下げや格付け見通し変更を発表した。,,,,,,,,,,,,,,
NY金　小幅高　ユーロドルに連動,2009年6月17日（水）22:25:00,"NY金先物8月限（COMEX）
1オンス＝933.30（+1.10　+0.12%）",,,,,,,,,,,,,,
NY原油　70ドル割り込む　この後米週間石油在庫統計,2009年6月17日（水）22:25:00,"NY原油先物7月限（WTI）（NY時間09:18）
1バレル＝69.71（-0.76　-1.08%）",,,,,,,,,,,,,,
NY債券　利回り低下　S&P;格下げ受けリスク回避の動きに,2009年6月17日（水）22:25:00,"各国の長期金利（NY時間09:18）（%）
米2年債　 1.159（-0.024）
米10年債　3.632（-0.027）
米30年債　4.448（-0.024）

ユーロ圏　3.485（-0.040）
英　国　　3.812（-0.087）
カナダ　　3.439（-0.014）
豪　州　　5.480（+0.042）
日　本　　1.470（-0.003）",,,,,,,,,,,,,,
NY市場　S&P;の米銀格下げ発表で円買いの反応,2009年6月17日（水）22:32:00,"先程、格付け会社S&P;は米銀22行の格下げや格付け見通し変更を発表したが、その中にはウェルズファーゴやUSバンコープなどが含まれている。S&P;は金融業の収益環境がこれまでよりも好ましい状況ではなくなるとの見通しを、今回のアクションの背景としている。金融機関に対する監督規制の強化も理由の一つにあげている。発表後はドル円やクロス円で円買いが入った。ただ、反応は大きくない。

USD/JPY 95.90 EUR/JPY 133.08",,,,,,,,,,,,,,
NY株式　上昇して始まる　ヘルスケア株に買い,2009年6月17日（水）22:38:00,"NY株式17日（NY時間09:37）
ダウ平均　　　8518.27（+13.60　+0.16%）
S&P500;　　　　912.43（+0.46　+0.05%）
ナスダック　　　1800.59（+4.41　+0.24%）",,,,,,,,,,,,,,
NY株式　売買交錯　S&P;の格下げで金融株が重石に,2009年6月17日（水）22:55:00,"NY株式17日（NY時間09:46）
ダウ平均　　　8506.86（+2.19　+0.03%）
S&P500;　　　　910.42（-1.55　-0.17%）
ナスダック　　　1796.86（+0.68　+0.04%）

17日のNY株式市場は前日終値水準で小動き。日本時間22:00には格付機関S&P;による米銀22行の格下げが発表されたことが相場を圧迫している。この22行にはウェルズ・ファーゴやUSバンコープ、キャピタル・ワンなど大手金融機関も含まれている。ここ暫く景気底打ちの兆しも見えてきていただけに、水を刺す格好となった面もある。

ダウ平均は売買交錯。前述の格下げを受けて金融株のほか、市況関連株が売られる一方、ヘルスケア株や通信株が上昇し値動きを相殺している。金融株ではバンカメとJPモルガン、アメックスが下落。産業関連株ではキャタピラーが本日も大幅安で始まっている。

このほか、配送大手のフェデックスは2.0%安。3-5月の決算は1株利益が市場予想を上回ったが、6-8月の1株利益の見通しを0.30-0.45ドルとした。市場予想では0.70ドルが見込まれており、売りが膨らんでいる。これを受け同業のUPSも0.6%安となっている。

ハイテク株中心のナスダックはアップルやマイクロソフト、リサーチ・イン・モーションが売り優勢。個別ではゴールドマンが”コンビクション・バイ”としたクアルコムは2.0%高。アナリストは同社のロイヤリティ・ビジネスは過小評価されているとの見解を示した。今後、クアルコムが韓国のサムスンと契約する可能性があるとし、目標株価も引き上げている。また、テキサス・インスツルメンツは1.6%高。バンカメが同社の業績は市場予想を上回る見通しだとして投資判断を「アウトパフォーム」から「バイ」に引き上げた。

ハイテク株中心のナスダックはアップルやマイクロソフト、リサーチ・イン・モーションが売り優勢。個別ではゴールドマンが”コンビクション・バイ”としたクアルコムは2.0%高。アナリストは同社のロイヤリティ・ビジネスは過小評価されているとの見解を示した。また、今後、韓国のサムスンと契約する可能性があるとし、目標株価も引き上げている。また、テキサス・インスツルメンツは1.6%高。バンカメが同社の業績は予想を上回る見通しだとして投資判断を「アウトパフォーム」から「バイ」に引き上げた。

ダウ採用銘柄
J&J;　　　　　　　55.15（+0.53　+0.97%）
P&G;　　　　　　　50.46（+0.36　+0.70%）
デュポン　　　　　25.01（-0.19　-0.74%）
ボーイング　　 　48.59（-0.24　-0.48%）　
キャタピラー　　 34.60（-0.96　-2.66%）　
ユナイテッド　　 54.73（+0.15　+0.27%）　
アルコア　　　 　10.54（-0.36　-3.21%）　
HP　　　　　　 　37.00（+0.16　+0.43%）　
GE　　　　　 　　12.68（-0.10　-0.76%）　
3M　　　　　　 　58.88（+0.47　+0.79%）　
エクソンモビル　 71.23（-0.40　-0.55%）　
シェブロン　　 　69.34（-0.54　-0.76%）　
コカコーラ　　 　48.14（+0.31　+0.64%）　
ディズニー　　 　23.52（+0.03　+0.12%）　
マクドナルド　 　57.30（+0.23　+0.40%）　
ウォルマート　　48.29（+0.04　+0.08%）
ホームデポ　　　23.06（-0.14　-0.59%）
JPモルガン　　　32.97（-0.53　-1.56%）
トラベラーズ　　　　 43.10（+0.73　+1.72%）
バンカメ　　　　 12.50（-0.23　-1.73%）
アメックス　　　 24.47（-0.22　-0.87%）　
クラフト　　　　 25.17（+0.36　+1.43%）
IBM　　　　　　107.33（+0.01　+0.01%）
AT&T;　　　　　 24.39（+0.17　+0.69%）
ベライゾン　　　29.76（+0.22　+0.74%）
マイクロソフト　 23.37（-0.08　-0.34%）
インテル　　　 　15.97（+0.11　+0.69%）
ファイザー　　　14.51（+0.35　+2.48%）
メルク　　　　 　24.77（+0.34　+1.36%）
シスコ　　　　　 　19.14（+0.06　+0.31%）",,,,,,,,,,,,,,
NY株式　ダウ平均マイナスに転じる,2009年6月17日（水）23:05:00,"NY株式17日（NY時間10:03）
ダウ平均　　　8496.35（-8.32　-0.10%）
S&P500;　　　　907.98（-3.99　-0.43%）
ナスダック　　　1788.75（-7.43　-0.41%）

CME日経平均先物　9770（大証終比：-60　-0.61%）",,,,,,,,,,,,,,
NY市場　米株式は方向感欠けるスタート、円高水準で推移,2009年6月17日（水）23:16:00,"17日のNY株式市場は小幅高で始まった後、マイナス圏へと転じる場面があった。現在はダウ平均は11ドル高、S&P;は1.35ドル安などまちまちの動きで方向感がつかみづらい展開になっている。為替市場は円高水準での取引が続いており、株式市場に方向性が出るまでは揉み合い商状となりそうだ。この後23:30には米週間石油在庫統計が発表される。

USD/JPY　96.01　EUR/JPY　133.10　GBP/JPY　156.17",,,,,,,,,,,,,,
NY市場　ドルカナダきょうの高値水準に、石油在庫統計警戒か,2009年6月17日（水）23:28:00,"ドルカナダが1.1440レベルへと上昇、本日の高値水準で取引されている。まもなく米週間在庫統計の発表を控えて、原油市況の下落を警戒する動きに。カナダ円も84円を割り込みきょうの安値を更新している。

USD/CAD 1.1436　CAD/JPY　83.92",,,,,,,,,,,,,,
米経済指標(週間石油在庫統計)　  ,2009年6月17日（水）23:33:00,"＊EIA週間石油在庫統計（バレル）
原油在庫　－387万バレル
ガソリン　　＋338万バレル
精製品　　 ＋30.8万バレル
製油所稼働率 前週比変わらずの85.9％",,,,,,,,,,,,,,
NY原油　69ドル近辺へと下落、ガソリン在庫の増加で,2009年6月17日（水）23:35:00,"NY原油先物7月限（WTI）（NY時間10:34）
1バレル＝69.06（-1.41　-2.00%）",,,,,,,,,,,,,,
NY市場　原油安、資源国通貨の重石に,2009年6月17日（水）23:41:00,"EIA週間石油在庫統計の発表後、原油先物が一段安となっている。為替市場ではカナダドルや豪ドルなど資源国通貨が軟調になっている。ドルカナダは1.1445レベルまで高値を伸ばした。豪ドル/ドルも0.7860レベルへと下落して本日の安値を更新している。

ダウ平均が30ドル安水準へと下落、クロス円にも売り圧力が掛かっており、カナダ円は83.80レベル、豪ドル円は75.40レベルへと安値を伸ばす展開になっている。

AUD/USD　0.7858　AUD/JPY　75.35　USD/CAD　1.1443　CAD/JPY　83.77",,,,,,,,,,,,,,
NY市場　ドル円、クロス円　再び下落　きょうの安値圏へ,2009年6月17日（水）23:58:00,"NY株式市場が各指数ともマイナス圏で推移しており、下落傾向が鮮明になってきた。また、原油先物がガソリン在庫増により値を崩している。為替市場では、再びリスク回避的な円高が進行している。ドル円は95.67レベル、ユーロ円は132.55レベルと本日の安値を更新した。

USD/JPY　95.68　EUR/JPY　132.64　GBP/JPY　155.88",,,,,,,,,,,,,,
NY市場　他金融市場　0時台　ダウ下げ渋る、薬品株買いと金融株売りの売買交錯,2009年6月18日（木）00:10:00,"NY株式17日（NY時間11:09）
ダウ平均　　　8490.08（-14.59　-0.17%）
S&P500;　　　　907.97（-4.00　-0.43%）
ナスダック　　　1797.68（+1.50　+0.08%）

CME日経平均先物　9760（大証終比：-70　-0.72%）

出来高（億株）
NYSE　　　　4.31
ナスダック　9.16

欧州株式17日（GMT15:09）
英FT100　 4270.72（-57.85　-1.34%）
独DAX　　4785.58（-105.14　-2.15%）
仏CAC40　 3146.68（-67.27　-2.09%）

米国債利回り（NY時間11:09）
2年債　 　1.143（-0.040）
10年債　　3.620（-0.039）
30年債　　4.443（-0.029）

各国10年債
ユーロ圏　3.483（-0.042）
英　国　　3.784（-0.115）
カナダ　　3.440（-0.013）
豪　州　　5.480（+0.042）
日　本　　1.470（-0.003）

NY原油・金
NY原油先物7月限（WTI）（NY時間11:09）
1バレル＝69.69（-0.78　-1.11%）
NY金先物8月限（COMEX）
1オンス＝933.90（+1.70　+0.18%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
NY市場　原油下げ渋り、資源国通貨が反発,2009年6月18日（木）00:15:00,"原油先物が69ドルちょうどまで下落後、69ドル台後半へと下げ渋っている。資源国通貨はこれに反応して値を戻している。ドルカナダは一時1.1450近辺まで上昇していたが、現在は1.14近辺へと反落。豪ドル/ドルは0.7850レベルの安値から一時0.7900レベルまで買い戻された。ただ、株式市場が軟調であることから円買い・ドル買い圧力もあり、現状レベルでは揉み合いになっている。

USD/CAD　1.1404　AUD/USD　0.7880",,,,,,,,,,,,,,
NY市場　オバマ大統領、経済のダメージを修復するために断固たる措置をとる,2009年6月18日（木）00:31:00,"オバマ米大統領は、経済のダメージを修復するために断固たる措置をとる、経済の基盤として金融市場の透明性を確保するルールが必要とされている、自由な市場と金融規制とのバランスを探る、と述べている。

株式市場はやや値を戻し、ダウ平均はプラス圏を回復している。為替市場では依然として円高水準での取引が続いており、ドル円は95.50台へと安値更新。ユーロ円は132.50割れ水準と上値が重い。

USD/JPY　95.53　EUR/JPY　132.43　GBP/JPY　155.69",,,,,,,,,,,,,,
米政府、金融規制改革案を発表,2009年6月18日（木）00:40:00,米政府が金融規制改革案を発表している。証券化市場の規制監督を強化、取引所を介さない全金融派生商品を包括的に規制、信用デフォルトスワップも規制対象に含む、金融の安定性への脅威を監視する新たな権限を設ける、制度的に重要な大手決済機関の監視でFRBの権限を強化、消費者金融保護庁を設置して消費者保護を強化、資本・業務・流動性の要求基準を厳格化、など。,,,,,,,,,,,,,,
NY市場　米下院委員長、FRB議長に証言を要請,2009年6月18日（木）00:49:00,"米下院監視・政府改革委員会のダウンズ委員長はバーナンキFRB議長に対して25日の公聴会での証言を要請した。内容は、バンク・オブ・アメリカのメリルリンチ買収について、金融支援の条件について、など。

オバマ政権は金融規制改革案を発表した。大統領は、監督の欠如が金融システムの乱用をもたらした、と規制強化の姿勢を明確にしている。株式市場は下げ幅を縮小しており、ダウ平均やナスダック指数はプラス圏を回復してきている。ただ、為替市場の反応は鈍く、依然として円高水準での取引が続いている。

USD/JPY　95.64　EUR/JPY　132.48　GBP/JPY　155.78",,,,,,,,,,,,,,
NY債券　S&P;、米国の長期格付け当面引き下げの可能性低い,2009年6月18日（木）00:55:00,"米国債利回り（NY時間11:52）
2年債　 　1.135（-0.048）
10年債　　3.585（-0.074）
30年債　　4.404（-0.069）
2-10年債　245

S&P;が、米国の長期格付け当面引き下げの可能性低い、と発表したことで、長期債が買われている。10年債利回りは3.58％へと低下している。",,,,,,,,,,,,,,
NY市場　ダーリング英財務相、世界経済には依然として不透明感が強い,2009年6月18日（木）01:06:00,"ダーリング英財務相の発言が伝わっている。世界経済には依然として不透明感が強い、最近のデータは予算案のときの成長回復予測に沿ったもの、年末をはさんで回復へ。

ユーロポンドはロンドン市場で0.84台半ばから0.85台前半へと大きく買われていたが、NY市場では調整の動きが中心で、0.85近辺へと反落している。現状では、ダーリング英財務相の発言に対する反応はみられていない。

EUR/GBP　0.8501　GBP/USD　1.6296　GBP/JPY　156.01",,,,,,,,,,,,,,
