head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
NY市場　ゴンザレス・パラモECB専務理事　低すぎる金利は問題,2009年2月13日（金）03:41:00,"ゴンザレス・パラモECB専務理事の発言が報じられている。
低すぎる金利は問題。
2％が最低金利というわけではない。

低金利に否定的な発言だが、現在の水準が最低水準とはいえないとして、追加利下げに含みを持たせている。ユーロドルは1.2820近辺での揉み合い、ユーロ円は129円近辺から128.50レベルへと軟化している。しかし、発言への反応よりは米株が再び軟調になっていることに連動しているようだ。ダウ平均は170ドル安水準へと再び下落している。

EUR/USD　1.2818　EUR/JPY　128.55　USD/JPY　90.43",,,,,,,,,,,,,,
NY金　終値　0.5％高,2009年2月13日（金）03:48:00,"NY金先物4月限（COMEX）（終値）
1オンス＝949.20（+4.70　+0.50%）",,,,,,,,,,,,,,
NY市場　他金融市場　4時台　米株・利回り、下げ渋る,2009年2月13日（金）04:17:00,"NY株式12日（NY時間14:17）
ダウ平均　　　7804.13（-135.40　-1.71%）
S&P500;　　　　820.28（-13.46　-1.61%）
ナスダック　　　1520.08（-10.42　-0.68%）

CME日経平均先物　7685（大証終比：-65　-0.85%）

出来高（億株）
NYSE　　　　7.83
ナスダック　15.41

欧州株式12日終値
英FT100　 4202.24（-32.02　-0.76%）
独DAX　　4407.56（-122.53　-2.70%）
仏CAC40　 2964.34（-63.38　-2.09%）

米国債利回り（NY時間14:17）
2年債　 　0.899（-0.016）
10年債　　2.761（+0.007）
30年債　　3.498（+0.054）

各国10年債
ユーロ圏　3.083（-0.106）
英　国　　3.477（-0.135）
カナダ　　2.884（-0.060）
豪　州　　4.185（-0.067）
日　本　　1.264（-0.051）

NY原油・金
NY原油先物3月限（WTI）（NY時間14:17）
1バレル＝34.46（-1.48　-4.12%）
NY金先物4月限（COMEX）
1オンス＝948.90（+4.40　+0.47%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
NY市場　トリシェECB総裁、米財務長官は強いドルが米国の国益と述べた,2009年2月13日（金）04:34:00,"トリシェECB総裁の発言が報じられている。
米財務長官は強いドルが米国の国益と述べた、
ユーロの崩壊はばかげたこと、など。

ユーロドルは1.28台前半での揉み合いが続いている。ユーロ円も116円近辺での取引が続き、方向性が希薄になっている。

EUR/USD　1.2829　EUR/JPY　116.09　USD/JPY　90.48",,,,,,,,,,,,,,
NY市場　オセアニア通貨軟調、原油33ドル台へ下落,2009年2月13日（金）04:45:00,"原油先物が一時33.60レベルへと一段安の動きをみせた。オセアニア通貨は資源国としての反応を示し軟調に推移している。豪ドル/ドルは0.64台後半、NZドル/ドルは0.52近辺から0.5160レベルへと下落して、本日の安値水準に達している。豪ドル/ドルは0.65近辺っから0.6460レベルまで下げた。両通過間の値動きにスピードの差はみられず。

このあと、日本時間6:45には12月NZ小売売上高が発表される。予想は前月比-0.7％と前回11月の0.0％より伸びが鈍化するとみられている。

AUD/USD　0.6468　AUD/JPY　58.47
NZD/USD　0.5172　NZD/JPY　46.76",,,,,,,,,,,,,,
NY原油　終値　5.4％安,2009年2月13日（金）04:48:00,"NY原油先物3月限（WTI）（終値）
1バレル＝33.98（-1.96　-5.45%）",,,,,,,,,,,,,,
NY市場　ダウ平均、再び200ドル安に,2009年2月13日（金）04:55:00,"ダウ平均が200ドル超の下落と再び軟調になっている。為替市場はやや円買いが優勢。ユーロ円は115円台半ば、ポンド円は128円台前半へと反落している。ドル円は99.40台での推移。

USD/JPY　90.44　EUR/JPY　115.60　GBP/JPY　128.40",,,,,,,,,,,,,,
NY市場　他金融市場　5時台　米株　本日安値更新、利回り下げ幅拡大,2009年2月13日（金）05:01:00,"NY株式12日（NY時間15:01）
ダウ平均　　　7702.42（-237.11　-2.99%）
S&P500;　　　　809.41（-24.33　-2.92%）
ナスダック　　　1498.18（-32.32　-2.11%）

CME日経平均先物　7620（大証終比：-130　-1.69%）

出来高（億株）
NYSE　　　　9.10
ナスダック　17.93

欧州株式12日終値
英FT100　 4202.24（-32.02　-0.76%）
独DAX　　4407.56（-122.53　-2.70%）
仏CAC40　 2964.34（-63.38　-2.09%）

米国債利回り（NY時間15:01）
2年債　 　0.875（-0.040）
10年債　　2.719（-0.034）
30年債　　3.458（+0.014）

各国10年債
ユーロ圏　3.083（-0.106）
英　国　　3.477（-0.135）
カナダ　　2.873（-0.071）
豪　州　　4.185（-0.067）
日　本　　1.264（-0.051）

NY原油・金
NY原油先物3月限（WTI）（NY時間15:01）
1バレル＝33.89（-2.05　-5.70%）
NY金先物4月限（COMEX）
1オンス＝951.80（+7.30　+0.77%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
NY市場　ダウ平均　下げ幅縮小、円売りに,2009年2月13日（金）05:34:00,"ダウ平均が120ドル安水準へと下げ幅を縮小している。為替市場は即座に円売りの反応を見せている。ドル円は90.65－70レベルと本日の高値水準に並んでいる。ユーロ円は116円台前半に上昇、ポンド円は129円近辺に上昇している。株価動向に連動した神経質な相場が続いている。

USD/JPY　90.66　EUR/JPY　116.30　GBP/JPY　128.96",,,,,,,,,,,,,,
NY原油・金　株価軟調で原油下落、金は堅調,2009年2月13日（金）05:48:00,"NY原油先物3月限（WTI）（NY時間15:13）
1バレル＝33.96（-1.98　-5.51%）
NY金先物4月限（COMEX）
1オンス＝950.00（+5.50　+0.58%）

原油先物は34ドルを割り込み、5.5％と大幅安で引けた。米金融安定化策に対する不透明感から株価が軟調だったことが売りの材料だった。ただ、NY終盤に株が下げ渋ったことから、時間外取引では34ドル台を回復していた。

金先物は逆に底堅い値動きだった。リスク回避のための逃避資産として金が買われた。ただ、950ドル近辺では利益確定の動きもあり、小幅な値動きに留まった。",,,,,,,,,,,,,,
NY市場　住宅救済策に期待、ナスダックはプラス圏回復、円は一段安に,2009年2月13日（金）06:01:00,"NY株式市場、引け際に買われている。ナスダック指数はプラス圏を回復、ダウ平均もほぼ前日終値水準に回復している。株式市場ではオバマ政権の住宅救済策への期待が高まっているようだ。
ドル円は90.95レベルに上昇、ユーロ円は116.90レベルに上昇して本日の高値を更新している。

USD/JPY　90.83　EUR/JPY　116.78　GBP/JPY　129.60",,,,,,,,,,,,,,
S&P500;種　セクター別騰落率,2009年2月13日（金）06:17:00,"S&P500;種　セクター別騰落率
△△上昇率上位△△
 建設資材     5.6％
 各種金属・鉱業     5％
 清涼飲料     4.9％
情報技術コンサルティング等     4.7％
 石油・ガス精製・販売     4.1％
 工業用不動産投信     4％
 石炭・消耗燃料     3％
 民生用電子機器     2.9％
 コンピュータ・電子機器     2.8％
 環境・ファシリティサービス     2.8％

▼▼下落率上位▼▼
 自動二輪車製造     -8.2％
 建築関連製品     -7.3％
 銀行     -5.1％
 地方銀行     -4.1％
 総合保険     -3.8％
 不動産サービス     -3.7％
 各種不動産投資信託     -3.5％
 鉄道     -3.4％
 住宅建設     -3.4％
 自動車製造     -3.2％
 店舗用不動産投信     -3.2％
 写真用品     -2.8％

＊数値は前日比％",,,,,,,,,,,,,,
NY株式　終値　ダウ平均は6ドル安,2009年2月13日（金）06:20:00,"NY株式12日（NY時間16:20）
ダウ平均　　　7932.76（-6.77　-0.09%）
S&P500;　　　　835.19（+1.45　+0.17%）
ナスダック　　　1541.71（+11.21　+0.73%）

CME日経平均先物　7820（大証終比：+70　+0.91%）

出来高（億株）
NYSE　　　　14.80
ナスダック　24.72",,,,,,,,,,,,,,
NY債券　概況　株式にらみ上下動,2009年2月13日（金）06:26:00,"米国債利回り（NY時間16:21）
2年債　 　0.899（-0.016）
10年債　　2.779（+0.025）
30年債　　3.516（+0.071）
2-10年債	188

注目の米30年債四半期定例入札は倍率が2.02と低く、需要は弱かった。債券利回りは一時上昇したが、株式が弱かったことから低下した。ただ、引け際に株が急速に買われると、プラス圏へ戻した。",,,,,,,,,,,,,,
NY株式　概況　米政策への思惑で激しく振れる、終盤堅調に,2009年2月13日（金）06:37:00,"NY株式12日（NY時間16:20）
ダウ平均　　　7932.76（-6.77　-0.09%）
S&P500;　　　　835.19（+1.45　+0.17%）
ナスダック　　　1541.71（+11.21　+0.73%）

CME日経平均先物　7820（大証終比：+70　+0.91%）

出来高（億株）
NYSE　　　　14.80
ナスダック　24.72

12日のNY株式市場は、激しく振れた。序盤は金融安定化策への失望感を引きずり売りが先行。ダウ平均は300ドル超の大幅安となる場面があった。次第に下げ渋りの動きをみせる中で、終盤にはオバマ政権の住宅施策への期待が高まり、株価は急速に買い戻された。ナスダックやS&P;はプラス圏を回復、ダウ平均もほぼ前日終値水準に戻した。

ダウ平均は、高安まちまち。金融株は終盤、下げ幅を縮小したが、基調は売りだった。また、資源株も原油安で軟調な銘柄が目立った。コカコーラは好決算を受けて値上がり1位だった。

ナスダックは、主力銘柄の明暗が分かれた。マイクロソフト、アップル、シスコシステムズは上昇したが、オラクル、インテル、アマゾンはマイナスで引けた。

ダウ採用銘柄
J&J;　　　　　　　57.78（+0.45　+0.78%）
P&G;　　　　　　　51.28（+0.12　+0.23%）
デュポン　　　　　22.91（-0.22　-0.95%）
ボーイング　　 　39.86（-0.47　-1.17%）　
キャタピラー　　 31.02（-0.11　-0.35%）　
ユナイテッド　　 46.91（-0.71　-1.49%）　
アルコア　　　 　7.51（-0.19　-2.47%）　
HP　　　　　　 　35.24（+0.16　+0.46%）　
GE　　　　　 　　11.68（-0.26　-2.18%）　
3M　　　　　　 　49.97（-1.32　-2.57%）　
エクソンモビル　 75.22（+0.64　+0.86%）　
シェブロン　　 　69.86（-0.75　-1.05%）　
コカコーラ　　 　44.39（+3.12　+7.56%）　
ディズニー　　 　18.83（+0.33　+1.78%）　
マクドナルド　 　56.96（-0.12　-0.21%）　
ウォルマート　　48.13（-0.10　-0.21%）
ホームデポ　　　21.98（-0.16　-0.72%）
JPモルガン　　　26.19（+0.10　+0.38%）
シティG　　　　 3.61（-0.08　-2.17%）
バンカメ　　　　 5.87（-0.20　-3.29%）
アメックス　　　 16.19（-0.17　-1.04%）　
クラフト　　　　　　 25.47（+0.36　+1.43%）
IBM　　　　　　95.07（-0.09　-0.09%）
AT&T;　　　　　 24.29（-0.15　-0.61%）
ベライゾン　　　29.86（-0.12　-0.40%）
マイクロソフト　 19.26（+0.05　+0.26%）
インテル　　　 　14.00（-0.11　-0.78%）
ファイザー　　　14.65（+0.27　+1.88%）
メルク　　　　 　29.34（-0.38　-1.28%）
GM　　　　　 　2.65（-0.09　-3.28%）",,,,,,,,,,,,,,
NY為替概況　株価急速に下げ渋る、為替市場は円高一服,2009年2月13日（金）06:39:00,"12日のNY市場は、株式が激しく上下動、序盤大幅安も引け際に急速に買い戻された。為替は序盤は円高に振れたものの次第に落ち着き、終盤は円売りが強まって引けた。

朝方発表された米小売売上高は予想以上に強く、新規失業保険申請件数も前回を下回ったが円売りの反応は限定的だった。欧州株および米株価指数先物が軟調だったことからNY早朝に円買いが強まる場面があった。特に、ユーロ売りが先行し、ユーロ円は116円台から115円割れまで売られた。ユーロドルも1.28台から1.27台前半へと下げた。ただ、その他のクロス円は揉み合いとなり、方向感に欠けた。ドル円は90円割れ水準は底堅く、むしろドル買いが優勢になった。

米株式市場が本格的にはじまると、米ダウ平均は200ポイント超の大幅安になった。米金融安定化策に対する不透明感が金融株を押し下げた。しかし、円高の反応はあまり見られず、むしろ株価の下げ渋る局面では円売りが先行した。ドル円は90.70台へと上昇、ユーロ円も116円台半ばまで反発した。この動きにともなってユーロドルも1.27台前半から1.28台前半へと戻した。引けにかけて再び株式が下げたことで再び円買いが優勢となり、ユーロ円は115円台半ば、ドル円は90円台半ばへと軟化した。ただ、NY序盤の円高水準には到達せず揉み合った。引けにかけてダウ平均が急速に下げ渋ると円売りが強まり、ドル円は91円近辺、ユーロ円は117円近辺と日中の高値を更新した。",,,,,,,,,,,,,,
NY為替概況　米政策期待で相場は振幅,2009年2月13日（金）06:40:00,米金融安定化策への失望感から株価は軟調に推移して始まった。米上下院での景気刺激法案の一本化審議で、早ければ13日にも採決が行われる、との観測が強まり株価を下げ渋らせた。ただ、この材料では戻りは重く、ダウ平均は300ドル安水準へと下げが加速、原油は33ドル台へと下落、金は950ドル近辺に上昇と、今週のリスク回避パターンが踏襲される動きを招いた。しかし、終盤にオバマ政権の住宅救済策への期待が高まったことで株価が急反発、ダウ平均はほぼ前日終値水準に戻し、ナスダックはプラス圏を回復した。,,,,,,,,,,,,,,
NY為替概況　トリシェECB総裁、米財務長官は強いドルが米国の利益と発言,2009年2月13日（金）06:41:00,トリシェECB総裁は、ガイトナー米財務長官の強いドルが米国の利益との発言を引き合いに出してG7声明を堅持する姿勢を示した。また、ユーロ崩壊の観測については、ばかげたこと、と一蹴した。肝心のユーロ圏経済については、インフレ圧力は減退、今後数四半期は景気低迷が続くが、2010年は回復に、とこれまでの論調を繰り返した。,,,,,,,,,,,,,,
NZ経済指標【小売売上高】,2009年2月13日（金）06:45:00,"＊小売売上高（12月）6:45
結果　-1.0%
予想　-0.7%　前回　0.0%（前月比）",,,,,,,,,,,,,,
NY時間に伝わった発言・ニュース,2009年2月13日（金）06:50:00,"【経済指標結果】
【アメリカ】
＊新規失業保険申請件数（2月8日の週）22:30
結果　623千件
予想　610千件　前回　631千件（626千件から修正） 

＊小売売上高（1月）22:30
結果　1.0%
予想　-0.8%　前回　-3.0%（-2.7%から修正）（前月比）
結果　0.9%
予想　-0.4%　前回　-3.2%（-3.1%から修正）（自動車除くコア）（前月比） 

＊企業在庫（12月）0:00
結果　-1.3%
予想　-0.9%　前回　-1.1%（-0.7%から修正）（前月比）

【ニュージーランド】
＊小売売上高（12月）13日6:45
結果　-1.0%
予想　-0.7%　前回　0.0%（前月比）

【発言・ニュース】
【イギリス】
＊英中銀
ポール・フィッシャー氏を新MPCメンバー指名
3月1日から就任する。

【ユーロ圏】
＊トリシェECB総裁
ユーロ圏インフレ期待は抑制されている、
ECBはインフレ圧力の減退を見込んでいる、
今後、数四半期は景気の低迷続く、
政府の対応は次第に効果を発揮するだろう、
2010年の景気回復は妥当な仮説だ。

＊ゴンザレス・パラモECB専務理事
低すぎる金利は問題。
2％が最低金利というわけではない。

＊S&P;
アイルランド長期債格付けを引き下げ「A」に

【アメリカ】
＊米コカ・コーラ　22:02
第4四半期決算で、項目除く一株利益は0.64ドル（アナリスト予想は0.61ドル）",,,,,,,,,,,,,,
本日の予定【経済指標】,2009年2月13日（金）07:10:00,"【シンガポール】
＊小売売上高（12月）14:00
予想　N/A　前回　-5.2%（季調済・前月比）
予想　-5.6%　前回　-3.4%（前年比）

【ユーロ圏】
＊ドイツGDP・速報値（第3四半期）16:00
予想　-1.8%　前回　-0.5%（季調済・前期比）
予想　-1.4%　前回　0.8%（季調済・前年比）
予想　-1.3%　前回　1.3%（季調前・前年比）

＊フランス実質GDP・速報値（第3四半期）16:50
予想　-1.2%　前回　0.1%（前期比）
予想　-0.9%　前回　0.6%（前年比）

＊ユーロ圏GDP・速報値（第4四半期）19:00
予想　-1.3%　前回　-0.2%（前期比）
予想　-1.1%　前回　0.6%（前年比）

【アメリカ】
＊ミシガン大学消費者信頼感指数・速報値（2月）14日0:00
予想　60.2　前回　61.2",,,,,,,,,,,,,,
本日の予定【発言・イベント】,2009年2月13日（金）07:25:00,"13日
G7（7カ国財務相・中央銀行総裁会議、14日まで、伊ローマで）
10:45　オバマ米大統領　会見
20:00　ゴンザレス・パラモECB専務理事

14日
米債券市場は短縮取引

13日に決算発表予定の米主要企業
ペプシコ（0.875）
カッコ内数値は予想1株当たり利益、単位:ドル",,,,,,,,,,,,,,
東京市場　G7、金融安定化・景気対策が主要議題か,2009年2月13日（金）07:45:00,"きょうからイタリア・ローマでG7が開催（14日閉幕）される。各国要人の発言をみると、為替は主要議題とはならない見通し。日本の中川財務相は各国が通貨を切り下げれば保護主義に陥ると述べていた。現在の課題は金融危機と実体経済の悪化が連鎖的に進んでいる点にある。G7では金融危機と景気悪化に対応した国際協調策が検討されそうだ。

USD/JPY　90.76",,,,,,,,,,,,,,
東京市場　ピボット分析（主要国通貨）,2009年2月13日（金）08:01:00,"東京時間7:00現在

ドル円
終値90.94　高値91.12　安値89.82

92.73　ハイブレイク
91.93　抵抗2
91.43　抵抗1
90.63　ピボット
90.13　支持1
89.33　支持2
88.83　ローブレイク

ユーロドル
終値1.2861　高値1.2944　安値1.2722

1.3185　ハイブレイク
1.3064　抵抗2
1.2963　抵抗1
1.2842　ピボット
1.2741　支持1
1.2620　支持2
1.2519　ローブレイク

ポンドドル
終値1.4270　高値1.4415　安値1.4138

1.4688　ハイブレイク
1.4551　抵抗2
1.4411　抵抗1
1.4274　ピボット
1.4134　支持1
1.3997　支持2
1.3857　ローブレイク

ドルスイス
終値1.1631　高値1.1715　安値1.1561

1.1864　ハイブレイク
1.1790　抵抗2
1.1710　抵抗1
1.1636　ピボット
1.1556　支持1
1.1482　支持2
1.1402　ローブレイク",,,,,,,,,,,,,,
東京市場　ピボット分析（資源国通貨）,2009年2月13日（金）08:02:00,"東京時間7:00現在

オージードル
終値0.6524　高値0.6616　安値0.6432

0.6800　ハイブレイク
0.6708　抵抗2
0.6616　抵抗1
0.6524　ピボット
0.6432　支持1
0.6340　支持2
0.6248　ローブレイク

キーウィドル
終値0.5195　高値0.5317　安値0.5139

0.5473　ハイブレイク
0.5395　抵抗2
0.5295　抵抗1
0.5217　ピボット
0.5117　支持1
0.5039　支持2
0.4939　ローブレイク

ドルカナダ
終値1.2438　高値1.2548　安値1.2383

1.2695　ハイブレイク
1.2621　抵抗2
1.2530　抵抗1
1.2456　ピボット
1.2365　支持1
1.2291　支持2
1.2200　ローブレイク",,,,,,,,,,,,,,
東京市場　ピボット分析（クロス円）,2009年2月13日（金）08:03:00,"東京時間7:00現在

ユーロ円
終値116.96　高値117.16　安値114.91

120.03　ハイブレイク
118.59　抵抗2
117.78　抵抗1
116.34　ピボット
115.53　支持1
114.09　支持2
113.28　ローブレイク

ポンド円
終値129.76　高値130.26　安値127.14

134.09　ハイブレイク
132.17　抵抗2
130.97　抵抗1
129.05　ピボット
127.85　支持1
125.93　支持2
124.73　ローブレイク

スイス円
終値78.18　高値78.35　安値77.07

79.94　ハイブレイク
79.15　抵抗2
78.66　抵抗1
77.87　ピボット
77.38　支持1
76.59　支持2
76.10　ローブレイク

豪ドル円
終値59.32　高値59.69　安値58.09

61.58　ハイブレイク
60.63　抵抗2
59.98　抵抗1
59.03　ピボット
58.38　支持1
57.43　支持2
56.78　ローブレイク

NZドル円
終値47.23　高値47.97　安値46.48

49.46　ハイブレイク
48.72　抵抗2
47.97　抵抗1
47.23　ピボット
46.48　支持1
45.74　支持2
44.99　ローブレイク

カナダドル円
終値73.11　高値73.29　安値72.06

74.81　ハイブレイク
74.05　抵抗2
73.58　抵抗1
72.82　ピボット
72.35　支持1
71.59　支持2
71.12　ローブレイク",,,,,,,,,,,,,,
東京市場　ピボット分析（新興国通貨）,2009年2月13日（金）08:04:00,"東京時間7:00現在

ランド円
終値9.20　高値9.22　安値8.84

9.71　ハイブレイク
9.47　抵抗2
9.33　抵抗1
9.09　ピボット
8.95　支持1
8.71　支持2
8.57　ローブレイク

シンガポールドル円
終値60.26　高値60.39　安値59.39

61.64　ハイブレイク
61.01　抵抗2
60.64　抵抗1
60.01　ピボット
59.64　支持1
59.01　支持2
58.64　ローブレイク

香港ドル円
終値11.73　高値11.75　安値11.59

11.95　ハイブレイク
11.85　抵抗2
11.79　抵抗1
11.69　ピボット
11.63　支持1
11.53　支持2
11.47　ローブレイク",,,,,,,,,,,,,,
東京市場　NZ小売売上高は市場予想よりも悪化、NZドル売り・豪ドル買いの動き,2009年2月13日（金）08:07:00,"先程発表されたNZ小売売上高は市場予想よりも悪化した。発表後、NZドル売り・ドル買いの反応は一時的で、NZドル/ドルは浅押しした後、0.5220レベルで推移。ただ、NZドル売り・豪ドル買いが出ており、NZドル/ドルの上値は重い。豪ドル/ドルはNYクローズから離れる動きとなっており、0.65台中盤で推移。

AUD/USD 0.6552 NZD/USD 0.5218 AUD/USD 1.2541",,,,,,,,,,,,,,
東京市場　ドル円、早朝は調整　本日は手掛かり乏しい,2009年2月13日（金）08:37:00,"早朝の東京市場は90円台後半で推移。昨日の海外市場では、強い米小売売上高の発表に円売りの反応となったものの、株式市場の軟調さを受けて、クロス円は上値の重い場面が目立った。ただ、ドル円に関しては株式市場の軟調さに特段の反応を見せなかった。最終的には、オバマ政権が住宅ローンの支払いに関する新たな補助金を検討中との報道で、米株式市場が下げ渋り、ドル円、クロス円ともに円安にふれた。

米金融安定化策に関して落胆はあったものの、最近は悲観に染まりきらない。景気や金融市場対策が着々と進展しているためだろう。株安・円高、株高・円安パターンも少しずつ緩んできていると思われる。

本日の東京市場では特にイベントは予定されていない。海外市場ではユーロ圏やドイツのGDP速報値が発表される。深夜には米ミシガン大学消費者信頼感指数の発表も予定されている。このほか、7カ国財務相・中央銀行総裁会議（G7）も行われるが、波乱要因になるとの見方は乏しい。

USD/JPY 90.72 EUR/JPY 116.73",,,,,,,,,,,,,,
寄付き前の外資系証券経由の注文状況680万株の売り越し観測,2009年2月13日（金）08:43:00,"差し引き680万株の売り越し観測
売り注文2610万株
買い注文1930万株",,,,,,,,,,,,,,
日経平均　寄り付き　83.99円高　7789.35円,2009年2月13日（金）09:01:00,,,,,,,,,,,,,,,
日本経済指標（対外・対内証券投資の状況・週次）,2009年2月13日（金）09:15:00,"財務省が発表した対外・対内証券投資の状況
（2月1日～2月7日）は以下の通り。

対外証券投資
株式　　　　　3358億円の買い越し
中長期債　　　5900億円の買い越し
短期債　　　　3303億円の買い越し
合計　　　　　12561億円の買い越し

対内証券投資
株式　　　　　2773億円の売り越し
中長期債　　　2705億円の売り越し
短期債　　　　5817億円の買い越し
合計　　　　　339億円の買い越し

海外投資家の株売りが継続。中長期債の処分も続いた。国内投資家は中長期債中心に買い越しを継続し、1兆円超の買い越しは2週連続。",,,,,,,,,,,,,,
本日の新規投信設定情報,2009年2月13日（金）09:20:00,"2009/02/13

ファンド名／投信会社／募集総額（百万円）

DIAM円建て日経平均参照ファンド（条件付元本）／DIAMアセットマネジメント／10000
ダイワBRICsリターンズ・ファンド／大和投資信託／100000",,,,,,,,,,,,,,
東京市場　豪景気刺激策は上院通過の見通し、豪ドル底堅い,2009年2月13日（金）09:32:00,"ドル円は早朝の91円台から90円台中盤まで押し戻されている。米株価先物が売り優勢の中、戻り待ちの売りが入っている。クロス円も早朝から水準を切り下げ。ユーロ円は116円第中盤で取引されている。
一方で、420億豪ドル規模の豪景気刺激策が合意に達し、上院を通過する見通しと伝えられる中、豪ドルは底堅い。昨日は同法案が上院で一旦否決されたことで豪ドル売りが入る場面もあったが、足元ではショートカバーが優勢。

AUD/USD 0.6543 USD/JPY 90.59 EUR/JPY 116.65",,,,,,,,,,,,,,
東京仲値　90.74円　三菱東京UFJ銀行,2009年2月13日（金）09:56:00,,,,,,,,,,,,,,,
米株価指数先物　時間外取引　ウェルズ・ファーゴは損失拡大、引当金を追加計上,2009年2月13日（金）10:08:00,"東京時間10:01現在
ダウ平均先物3月限　7896.00（-41.00　-0.52%）
S&P500;先物3月限　833.20（-2.20　-0.26%）
NASDAQ100先物3月限　1242.50（-2.75　-0.22%）

12日の通常取引終了後、米銀ウェルズ・ファーゴは、第4四半期（10-12月期）の税引き後の赤字額が27.3億ドル（1株あたり0.84ドル）に拡大したと発表した。1月の決算発表時は25.5億ドルの赤字（同0.79ドル）だったが、投資損失の引当金の追加計上を受けて赤字が拡大した。",,,,,,,,,,,,,,
東京市場　リード民主党員内総務、景気刺激法案の採決は現地13日の午後あたり,2009年2月13日（金）10:14:00,"ドル円は本邦輸出の売りを受けて、90.52レベルまで押し戻されたが、足元では売り一巡となっている。クロス円の上値の重さもやや後退した様子。

リード上院議員（民主党）の発言が報道されている。7890億ドルの米追加景気刺激法案について、13日の午後か晩には採決すると述べた。中川財務・金融相の発言も伝えられており、「保護主義は空くであり、阻止しなければならない」、「G7で為替の話を私から持ち出すつもりはない」などと語った。

USD/JPY 90.69 EUR/JPY 116.95",,,,,,,,,,,,,,
中国人民銀行　人民元中心レート　1ドル＝6.8334元,2009年2月13日（金）10:18:00,,,,,,,,,,,,,,,
東京市場　豪上院が景気刺激策法案を承認,2009年2月13日（金）10:26:00,"先ほど豪上院が景気刺激策法案を承認との報道が伝わった。豪ドル円は59円台半ば、豪ドル/ドルは0.65台半ばで小動き。事前に法案通過観測が出ていただけに直接的な反応は限られている。前日は豪上院が景気刺激策法案を否決、一時豪ドル売りが進むなど法案成立について不透明感が漂う場面もあった。

AUD/JPY　0.5952　AUD/JPY　0.6561",,,,,,,,,,,,,,
（修正）本日の予定【経済指標】,2009年2月13日（金）10:45:00,"ドイツ及びフランスのGDP対象期を修正いたします。

【シンガポール】
＊小売売上高（12月）14:00
予想　N/A　前回　-5.2%（季調済・前月比）
予想　-5.6%　前回　-3.4%（前年比）

【ユーロ圏】
＊ドイツGDP・速報値（第4四半期）16:00
予想　-1.8%　前回　-0.5%（季調済・前期比）
予想　-1.4%　前回　0.8%（季調済・前年比）
予想　-1.3%　前回　1.3%（季調前・前年比）

＊フランス実質GDP・速報値（第4四半期）16:50
予想　-1.2%　前回　0.1%（前期比）
予想　-0.9%　前回　0.6%（前年比）

＊ユーロ圏GDP・速報値（第4四半期）19:00
予想　-1.3%　前回　-0.2%（前期比）
予想　-1.1%　前回　0.6%（前年比）

【アメリカ】
＊ミシガン大学消費者信頼感指数・速報値（2月）14日0:00
予想　60.2　前回　61.2",,,,,,,,,,,,,,
NY原油・金　時間外取引　原油、3月限は大幅安の反動で堅調,2009年2月13日（金）10:45:00,"東京時間10:38現在
NY原油先物3月限（WTI）（時間外取引）
1バレル＝34.54（+0.56　+1.65%）
NY金先物4月限（COMEX）（時間外取引）
1オンス＝942.30（-6.90　-0.73%）

時間外取引で原油は堅調。昨日の大幅安を受けた反動が出ている。このところの原油3月限の軟調さについて、取引最終日に向けて売りが強まっているとの指摘がある。ポジションも次の中心限月である4月限のほうが増えており、大きく売り込まれているのは3月限だけ。米原油在庫の増加を背景に3月限には売りが続いているようだ。なお、原油3月限は来週20日に取引最終日を迎える。金は小幅安で推移。",,,,,,,,,,,,,,
日経平均　前引け　113.60円高　7818.96円,2009年2月13日（金）11:01:00,,,,,,,,,,,,,,,
通貨オプション　ボラティリティー　ほぼ変わらず、高水準を維持,2009年2月13日（金）11:05:00,"USD/JPY　　EUR/USD　　EUR/JPY　　GBP/USD
1WK　　　　18.60　　　　19.26　　　　26.22　　　　23.01
1MO　　　　18.68　　　　19.25　　　　26.87　　　　22.00
3MO　　　　18.09　　　　18.90　　　　26.42　　　　20.75
6MO　　　　17.34　　　　18.45　　　　25.90　　　　19.65
9MO　　　　16.75　　　　18.10　　　　25.51　　　　19.35
1YR　　　　16.33　　　　17.60　　　　25.24　　　　19.00

　　　　　　　　　
　　　GBP/JPY　　AUD/USD　　USD/CHF
1WK　　　　29.48　　　　28.26　　　　16.26
1MO　　　　30.63　　　　28.26　　　　16.30
3MO　　　　29.92　　　　26.25　　　　16.20
6MO　　　　29.33　　　　24.50　　　　15.69
9MO　　　　28.92　　　　23.50　　　　15.31
1YR　　　　28.65　　　　22.50　　　　14.80
東京時間09:45現在　参考値

昨日のロンドン序盤と比較して、ボラティリティはほぼ変わらず。リスク回避の流れが残っている中で、高水準が維持されている。",,,,,,,,,,,,,,
東京市場　ポンド堅調、ポンド円が130円突破,2009年2月13日（金）11:17:00,"先ほどからポンド買いが進んでいる。ポンド円は130円を突破し、130円台半ばまで買われた。対ドルや対欧州通貨でもポンド買いが進んでいる。

GBP/JPY　130.61　GBP/USD　1.4344　EUR/GBP　0.8984",,,,,,,,,,,,,,
