head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
超短期の目　ユーロドル、1.35割れがポイントに,2009年5月15日（金）19:25:00,"きょうは、ユーロドルが主役になっている。独、ユーロ圏の第1四半期GDPが記録的な低下率となったことでユーロ売りが強まった。

今週の値動きを観察すると、このところテクニカル分析で流行となっている「ヘッド・アンド・ショルダー」の形が浮かび上がっている。日本の罫線分析では三尊天井とも呼ばれ、相場反転のパターンとして知られる。重要なポイントはネックラインと呼ばれるサポート水準で、今週の安値1.3525レベルが注目されよう。この水準を下抜けて、さらに節目1.35レベルを割り込むと、下げが強まる可能性があろう。下値目標は1.32レベル。サポートされれば来週にかけても1.35-1.37のレンジを意識することになろう。",,,,,,,,,,,,,,
アジア株　香港は3日ぶり反発　HSBCが大幅高,2009年5月15日（金）19:37:00,"東京時間19:31現在
香港ハンセン指数　　 16790.70（+249.01　+1.51%）
中国上海総合指数　 2645.26（+5.38　+0.20%）
台湾加権指数　　　　 6489.09（+124.92　+1.96%）
韓国総合株価指数　 1391.73（+10.78　+0.78%）
豪ASX200指数　　　 3773.20（+49.80　+1.34%）
インドSENSEX30種　 12173.42（+300.51　+2.53%）
シンガポールST指数　 2139.78（+17.67　+0.83%）
クアラルンプール　総合指数　 1014.21（+2.22　+0.22%）

15日のアジア株式市場は各国ともプラス圏で取引を終えた。

中国市場は上海総合指数が小幅高で取引を終えた。前日終値を挟んだ展開となった。ペトロチャイナが上昇したほか、中国人民銀行が金融政策を「緩和的」で維持すると示したことを好感して銀行株が買われた。一方で週末とあって鉄鋼株に持高調整が出た。

香港市場はハンセン指数が反発。上昇して始まった後、じりじりと値を下げる展開となったが、結局1.5%高で引けた。きのう大幅安となったことから反発狙いの買いが根強かった。セクター別では金融株が高く、主力のHSBCが3.1%の大幅高を見せ相場を引っ張ったほか、中国工商銀行や中国銀行に買いが集まった。このほか、米小売売上高の結果を受け、きのう値を崩した商社リー&ファンは買い戻しが入り2.7%上昇した。不動産株も買われた。香港国内の不動産市場について改善観測があったようだ。",,,,,,,,,,,,,,
ロンドン市場　ECB総裁、景気回復すれば、すぐに政策を巻き戻す,2009年5月15日（金）19:55:00,"トリシェECB総裁は、景気が回復すれば、すぐにこれまでの政策を巻き戻す、と述べた。ECBのインフレ重視姿勢の一端がうかがえる発言。ただ、きょうのロンドン市場では、ドイツやユーロ圏の第1四半期GDPの歴史的な落ち込みに目が向いており、ユーロ安水準での取引が続いている。

EUR/USD　1.3558　EUR/JPY　128.73　EUR/GBP　0.8934",,,,,,,,,,,,,,
欧州株 及び 米株先物 時間外取引　反落、各指数マイナス圏へ,2009年5月15日（金）20:02:00,"欧州株
東京時間19:58現在
英FT100　 4351.49（-11.09　-0.26%）
独DAX　　4723.78（-14.69　-0.31%）
仏CAC40　 3163.58（+7.29　+0.23%）
スイスSMI　 5357.13（-2.87　-0.05%）

米株価指数先物　時間外取引
東京時間19:58現在
ダウ平均先物6月限　8267.00（-20.00　-0.24%）
S&P500;先物6月限　886.20（-3.30　-0.37%）
NASDAQ100先物6月限　1347.00（-6.75　-0.50%）",,,,,,,,,,,,,,
ユーロ圏　10年債利回り格差,2009年5月15日（金）20:27:00,"ユーロ圏の10年債利回り（日本時間20:27時点）（%）
ドイツ　　　　3.303
フランス　　　3.71（+41）
イタリア　　　4.271（+97）
スペイン　　　3.992（+69）
オランダ　　　3.786（+48）
ギリシャ　　　5.161（+186）
ポルトガル　　4.189（+89）
ベルギー　　　3.993（+69）
オーストリア　4.025（+72）
アイルランド　5.135（+183）
フィンランド　3.799（+50）
（注）カッコ内数値はドイツ国債との利回り格差、単位：ベーシスポイント",,,,,,,,,,,,,,
ロンドン市場　NY市場控え、やや調整の動き,2009年5月15日（金）20:35:00,"ロンドン市場中盤の取引、NY市場での米経済指標発表を控えて円高の動きにやや調整が入っている。ドル円は95円近辺、ユーロ円は128.80レベルへと買い戻されている。ポンド円は144円台前半を回復している。ただ、いずれも戻りは限定的な動きとなっている。欧州株、米株先物は依然として安値圏推移を続けている。

USD/JPY　94.99　EUR/JPY　128.78　GBP/JPY　144.25",,,,,,,,,,,,,,
まもなくNY連銀製造業景気指数の発表,2009年5月15日（金）20:48:00,"東京時間21:30に5月のニューヨーク連銀製造業景気指数が発表される。予想および前回値は以下の通り。

＊ニューヨーク連銀製造業景気指数（5月）21:30
予想　-12.00　前回　-14.65

5月の市場予想は-12.0と2ヶ月連続で改善する見通し。市場では景気後退の最悪期を過ぎたとの見方が強く、専門家の大半は製造業の景況感が改善すると予想している。4月30日にはクライスラーが連邦破産法11条の適用を申請したが、米政府がカナダ政府とともに100億ドルの運転資金を供給したため、部品メーカーなど自動車産業で大きな混乱は発生していない。また、急速な需要の縮小にも歯止めがかかっているように思われる。生産設備の統廃合や人員削減で、製造業の損益分岐点は低下している。各種要因を考慮すると、景況感は緩やかな改善が示されそうだ。",,,,,,,,,,,,,,
NY市場　この後のイベント,2009年5月15日（金）21:01:00,"21:30　ニューヨーク連銀製造業景気指数（5月）
　　　 予想　-12.00　前回　-14.65

　　　 米消費者物価指数（CPI）（4月）
　　　 予想　0.0%　前回　-0.1%（前月比）
　　　 予想　-0.6%　前回　-0.4%（前年比）
　　　 予想　0.1%　前回　0.2%（CPI）（食品・エネルギー除くコア）（前月比）
　　　 予想　1.8%　前回　1.8%（食品・エネルギー除くコア）（前年比）

22:00　米対米証券投資（3月）
　　　 予想　350億ドル　前回　220億ドル

22:15　米鉱工業生産指数（4月）
　　　 予想　-0.6%　前回　-1.5%（前月比）

　　　 米設備稼働率（4月）22:15
　　　 予想　68.8%　前回　69.3%

　　　 フィッシャー・ダラス連銀総裁　講演「経済見通しについて」 

23:00　ミシガン大学消費者信頼感指数・速報値（5月）
　　　 予想　67.0　前回　65.1",,,,,,,,,,,,,,
ロンドン市場　ユーロドル一段安、前日安値割り込む,2009年5月15日（金）21:07:00,"ユーロドルは前日の安値水準1.3525を割り込むとストップ注文が執行されて1.3510近辺まで下げた。ユーロ売りポンド買いも強まり、ユーロポンドは0.89割れまで下げた。米経済指標の発表を控えて、目先のストップを付けにきたか。

EUR/USD　1.3520　EUR/GBP　0.8901",,,,,,,,,,,,,,
米経済指標【ニューヨーク連銀製造業景気指数】 ,2009年5月15日（金）21:30:00,"＊ニューヨーク連銀製造業景気指数（5月）21:30
結果　-4.55
予想　-12.00　前回　-14.65",,,,,,,,,,,,,,
米経済指標【消費者物価指数】 ,2009年5月15日（金）21:31:00,"＊消費者物価指数（CPI）（4月）21:30
結果　0.0%
予想　0.0%　前回　-0.1%（前月比）
結果　-0.7%
予想　-0.6%　前回　-0.4%（前年比）
結果　0.3%
予想　0.1%　前回　0.2%（CPI）（食品・エネルギー除くコア）（前月比）
結果　1.9%
予想　1.8%　前回　1.8%（食品・エネルギー除くコア）（前年比）",,,,,,,,,,,,,,
NY市場　NY連銀指数、予想以上の改善で円売りの反応,2009年5月15日（金）21:35:00,"5月NY連銀製造業景気指数は-4.55と事前予想の-12.00および前回値-14.65から改善した。米株先物が買われ、円売りの反応がみられている。ドル円は98.30近辺、ユーロ円129円近辺、ポンド円144円台後半へと反発している。

EUR/JPY　128.99　GBP/JPY　144.75　USD/JPY　95.30",,,,,,,,,,,,,,
米株価指数先物　時間外取引 NY連銀指数の改善で下げ幅縮小,2009年5月15日（金）21:36:00,"東京時間21:35現在
ダウ平均先物6月限　8267.00（-20.00　-0.24%）
S&P500;先物6月限　886.10（-3.40　-0.38%）
NASDAQ100先物6月限　1347.25（-6.50　-0.48%）",,,,,,,,,,,,,,
NY連銀製造業景況指数　詳細,2009年5月15日（金）21:45:00,"5月NY連銀製造業景況指数の内訳は以下の通り。
（）は4月前回値
　
仕入価格　　　　-11.36（-14.61）
販売価格　　　　-27.27（-17.98）　
新規受注　　　　-9.01（-3.88）
出荷　　　　　　 1.29（-1.79）　
入荷遅延　　　　-13.64（-5.62）
在庫水準　　　　-21.59（-35.96）
受注残　　　　　-10.23（-17.98）
雇用者数　　　　-23.86（-28.09）
週平均就業時間　-22.73（-28.09）",,,,,,,,,,,,,,
NY市場　ピボット分析,2009年5月15日（金）21:49:00,"ピボット分析　東京時間（21:49現在）

ドル円
現値95.28　高値96.19　安値94.79

97.45　ハイブレイク
96.82　抵抗2
96.05　抵抗1
95.42　ピボット
94.65　支持1
94.02　支持2
93.25　ローブレイク

ユーロ円
現値129.19　高値131.15　安値128.39

133.52　ハイブレイク
132.34　抵抗2
130.76　抵抗1
129.58　ピボット
128.00　支持1
126.82　支持2
125.24　ローブレイク

ポンド円
現値145.10　高値146.46　安値143.56

149.42　ハイブレイク
147.94　抵抗2
146.52　抵抗1
145.04　ピボット
143.62　支持1
142.14　支持2
140.72　ローブレイク",,,,,,,,,,,,,,
NY市場　円売り強まる、米株先物に連動,2009年5月15日（金）21:58:00,"強いNY連銀製造業景気指数を受けて、米ダウ平均先物が前日比11ポイント安と下げ幅を縮小、反発が続いている。為替市場もこれに連動して円安が進行、ドル円は95.40レベル、ポンド円145円台半ば、ユーロ円129円台前半へと買い戻されている。それぞれロンドン早朝からの下げ幅の半値程度まで回復している。

USD/JPY　95.35　EUR/JPY　129.29　GBP/JPY　145.45",,,,,,,,,,,,,,
米経済指標【対米証券投資】 ,2009年5月15日（金）22:01:00,"＊対米証券投資（3月）22:00
結果　558億ドル
予想　325億ドル　前回　220億ドル",,,,,,,,,,,,,,
NY市場　対米証券投資、予想以上の増加,2009年5月15日（金）22:07:00,"3月の対米証券投資で長期債のフローが558億ドルと予想を大幅に上回る額となった。市場はドル買いの反応で、ドル円は95.50近辺へと上昇している。欧州通貨はまちまち。ポンドドルが1.5240レベルと本日の高値水準へと上昇する一方、ユーロドルは1.3540-50レベルで揉み合っている。クロス円は目立った反応をみせていない。

USD/JPY　95.45　EUR/USD　1.3543　GBP/USD　1.5234",,,,,,,,,,,,,,
NY債券　利回り上昇して始まる,2009年5月15日（金）22:09:00,"各国の長期金利（NY時間09:08）（%）
米2年債　 0.859（+0.016）
米10年債　3.116（+0.027）
米30年債　4.072（+0.024）

ユーロ圏　3.342（+0.037）
英　国　　3.504（+0.024）
カナダ　　3.101（+0.010）
豪　州　　4.867（-0.009）
日　本　　1.432（-0.003）",,,,,,,,,,,,,,
NY原油　軟調に推移,2009年5月15日（金）22:11:00,"NY原油先物6月限（WTI）（NY時間09:10）
1バレル＝57.51（-1.11　-1.89%）",,,,,,,,,,,,,,
米経済指標【鉱工業生産指数】 ,2009年5月15日（金）22:15:00,"＊鉱工業生産指数（4月）22:15
結果　-0.5%
予想　-0.6%　前回　-1.7%（-1.5%から修正）（前月比）",,,,,,,,,,,,,,
米経済指標【設備稼働率】 ,2009年5月15日（金）22:16:00,"＊設備稼働率（4月）22:15
結果　69.1%
予想　68.8%　前回　69.4%（69.3%から修正）",,,,,,,,,,,,,,
NY金　一時931近辺に上昇も、前日終値水準で推移,2009年5月15日（金）22:22:00,"NY金先物6月限（COMEX）
1オンス＝928.60（+0.20　+0.02%）

NY金先物はNY連銀製造業景気指数の強い結果を受けて、一時931ドル手前まで上昇した。その後は、928-929ドルレベルに戻している。",,,,,,,,,,,,,,
NY株式　小動きで始まる,2009年5月15日（金）22:35:00,"NY株式15日（NY時間09:34）
ダウ平均　　　8349.40（+18.08　+0.22%）
S&P500;　　　　892.42（-0.65　-0.07%）
ナスダック　　　1689.77（+0.56　+0.03%）",,,,,,,,,,,,,,
NY市場　ロンドン市場の円高・ドル高の値動きを消して始まる,2009年5月15日（金）22:50:00,"NY市場序盤の取引は、円安・ドル安の動き。東京時間21:30発表のNY連銀製造業景気指数が予想以上に改善したことを契機として、円高・ドル高流れが反転した。ユーロドルは1.35台前半から後半へ、ポンドドルは1.51台後半から1.52台後半へと上昇した。ドル円も95円近辺から95円台半ばまで反発し、クロス円とともに円安の動きが強まっている。NY株式市場の動向が注目されているが、取引序盤は各指数とも前日終値近辺で方向感に欠ける取引が繰り広げられている。

USD/JPY　95.38　EUR/USD　1.3585　GBP/USD　1.5262",,,,,,,,,,,,,,
NY株式　ダウは前日終値水準　売買交錯,2009年5月15日（金）22:51:00,"NY株式15日（NY時間09:44）
ダウ平均　　　8336.82（+5.50　+0.07%）
S&P500;　　　　889.08（-3.99　-0.45%）
ナスダック　　　1685.02（-4.19　-0.25%）

15日のNY株式市場は反落して始まったが、間もなく買い戻されプラス圏で推移している。日本時間21:30から立て続けに発表された米経済指標は概ねポジティブな結果となっていることも相場をサポートしている。

ダウ平均は売買が交錯する中、石油株が相場を押し下げている。一方でハイテクのIBMやHPが上昇し値動きをオフセットする展開。GMは売り優勢。国内のディーラー1100店舗に対して契約打ち切りを通知したとの方が伝わっている。ファイザーは1.8%安で採用銘柄の中で下落率トップ。このほか、保険株はまちまちながら買いが目立つ。金融安定化法案に基づく公的資金をプルデンシャルやハートフォードなど保険会社6社に注入することが承認されたことで、買い安心感が広がっている。百貨店のJCペニーは1.9%安。2-4月の決算では1株利益が0.11ドルとなり、アナリスト予想と一致した。同社は今後については依然厳しい環境であると見解を示している。ジョージア州最大の地銀であるサントラスト・バンクは3.2%高。同行は四半期1株0.1ドルから0.01ドルへの減配と最大で12億5000万ドル相当の新株を発行することを発表した。

ハイテク株中心のナスダックはアップルやインテル、シスコが安い。

ダウ採用銘柄
J&J;　　　　　　　54.86（-0.16　-0.29%）
P&G;　　　　　　　50.95（+0.15　+0.29%）
デュポン　　　　　27.07（+0.10　+0.38%）
ボーイング　　 　43.43（-0.01　-0.02%）　
キャタピラー　　 36.42（+0.35　+0.97%）　
ユナイテッド　　 51.43（-0.08　-0.16%）　
アルコア　　　 　9.00（+0.26　+3.01%）　
HP　　　　　　 　35.44（+0.51　+1.49%）　
GE　　　　　 　　13.14（+0.10　+0.77%）　
3M　　　　　　 　58.58（+0.64　+1.12%）　
エクソンモビル　 69.52（-0.24　-0.34%）　
シェブロン　　 　66.76（-0.44　-0.65%）　
コカコーラ　　 　44.99（+0.09　+0.21%）　
ディズニー　　 　23.69（+0.21　+0.89%）　
マクドナルド　 　53.68（+0.11　+0.21%）　
ウォルマート　　49.18（+0.08　+0.16%）
ホームデポ　　　24.61（+0.08　+0.32%）
JPモルガン　　　35.04（-0.50　-1.47%）
シティG　　　　 3.62（+0.07　+2.05%）
バンカメ　　　　 11.23（-0.08　-0.73%）
アメックス　　　 24.70（-0.02　-0.08%）　
クラフト　　　　 24.85（-0.25　-1.00%）
IBM　　　　　　101.98（+0.93　+0.91%）
AT&T;　　　　　 25.01（+0.03　+0.12%）
ベライゾン　　　29.78（-0.20　-0.67%）
マイクロソフト　 20.35（+0.29　+1.47%）
インテル　　　 　15.40（-0.14　-0.93%）
ファイザー　　　15.06（-0.28　-1.83%）
メルク　　　　 　26.02（-0.03　-0.12%）
GM　　　　　 　1.14（-0.01　-0.83%）",,,,,,,,,,,,,,
米経済指標【ミシガン大学消費者信頼感指数】 ,2009年5月15日（金）22:56:00,"＊ミシガン大学消費者信頼感指数・速報値（5月）23:00
結果　67.9
予想　67.0　前回　65.1",,,,,,,,,,,,,,
メキシコ中銀　政策金利を6.00%から5.25%に引き下げ（予想:5.25%）,2009年5月15日（金）23:02:00,メキシコ中銀は政策金利を6.00%から5.25%に引き下げ（予想:5.25%）,,,,,,,,,,,,,,
NY市場　下げ渋るも戻りが鈍い　,2009年5月15日（金）23:29:00,"ドル円、クロス円は下げ渋っているものの、戻りは鈍い。きょう発表になったNY連銀景気指数やミシガン大消費者信頼感指数は、ともに企業や消費者のセンチメントが改善していることを示す内容となったことで、今週に入って再び広まっている景気の先行き懸念を緩和する内容となった。しかし、株式市場が今ひとつ盛り上がらず、ダウ平均が横ばいで推移していることから、ドル円、クロス円の戻りも限定的といったところ。

ダウ平均は商品市場で原油が利益確定売りに押されていることから、石油株の下げが指数を圧迫している。ただ、ハイテク株はしっかりと推移しており、弱い雰囲気もまた無い。

USD/JPY　95.34　EUR/JPY　129.54　GBP/JPY　145.37",,,,,,,,,,,,,,
NY市場　消費トレンドに劇的な変化は無い,2009年5月15日（金）23:45:00,"ダウ平均が徐々に上げ幅を拡大してきていることから、ユーロドルも再び買い気が出始めており、1.36台奪還に向けた動きとなっている。

きょう発表されたミシガン大消費者信頼感指数は消費者のセンチメントの改善を示す内容だった。ただ、米百貨店大手JCペニーの幹部の発言が伝えられており、トレンドは第1四半期から劇的な変化は無いと述べていた。センチメントは幾分改善も見られるものの、実際の消費は、なお厳しい状況が続いていることもうかがえる。雇用が改善しておらず、致し方ない部分はあるが。

EUR/USD　1.3612",,,,,,,,,,,,,,
NY市場　ドル円、95円台で上値重い,2009年5月16日（土）00:05:00,"ドル円は95.30近辺での値動きとなっている。ロンドン時間には各国を含めたユーロ圏のGDPが予想より弱い内容となったことで、欧州通貨売り・ドル買い・円買いの動きが強まり、一時3月20日以来の94円台に下落する場面が見られた。NY時間に入って経済指標が強めの数字になったことから、95円台に買い戻されている。ただ、戻りも鈍く、95.40/50水準のレジスタンスに上値を抑えられている状況。10日移動平均からの下方乖離が2％超に広がっており、やや下げのピッチが早い。97円程度までのリバウンドも期待したいところではあるが。

USD/JPY　95.36",,,,,,,,,,,,,,
NY市場　他金融市場　0時台　ハイテク株中心に米株は底堅く推移,2009年5月16日（土）00:15:00,"NY株式15日（NY時間11:09）
ダウ平均　　　8368.20（+36.88　+0.45%）
S&P500;　　　　893.52（+0.45　+0.05%）
ナスダック　　　1698.60（+9.39　+0.56%）

CME日経平均先物　9225（大証終比：-45　-0.49%）

出来高（億株）
NYSE　　　　4.85
ナスダック　7.59

欧州株式15日（GMT15:09）
英FT100　 4357.29（-5.29　-0.12%）
独DAX　　4748.56（+10.09　+0.21%）
仏CAC40　 3178.29（+22.00　+0.70%）

米国債利回り（NY時間11:09）
2年債　 　0.859（+0.016）
10年債　　3.147（+0.059）
30年債　　4.099（+0.051）

各国10年債
ユーロ圏　3.365（+0.060）
英　国　　3.532（+0.052）
カナダ　　3.103（+0.012）
豪　州　　4.867（-0.009）
日　本　　1.432（-0.003）

NY原油・金
NY原油先物6月限（WTI）（NY時間11:09）
1バレル＝58.10（-0.52　-0.89%）
NY金先物6月限（COMEX）
1オンス＝933.50（+5.10　+0.55%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
"NY市場　円買い強まる　戻り鈍く投げ売り
",2009年5月16日（土）00:35:00,"先ほどから円買いが強まっている。ドル円は再び94円台に下落、ユーロ円も128円台に下落している。ダウ平均はプラス圏を維持しているものの、上値も重い状況で、ドル円、クロス円は投げが出た模様。ドル円はロンドン時間の安値94.80がサポートライン。

USD/JPY　94.93　EUR/JPY　128.92",,,,,,,,,,,,,,
NY金市況　4日続伸　930ドル台へ,2009年5月16日（土）01:15:00,"NY金先物6月限（COMEX）
1オンス＝931.90（+3.50　+0.38%） 

15日のNY金先物相場は4日続伸。NY時間に入って上げ幅を拡大している。きょう発表された米消費者物価のコア指数が予想を上回ったことを材料に買いが膨らみ、売り圧力も予想されていた930ドル台を回復している。930ドル台をしっかり固めるようであれば、次のターゲットは3月高値水準である960ドル台。

中国は金準備を拡大させそうだ。中国黄金協会によると、中国の金準備は、5年以内に中国の外貨準備の3％を占めるようになるとの見解を示した。また、生産も拡大させており、今年の中国の金生産量は290トンに達し、昨年の282トンから3％近く増産する見込みだと述べている。",,,,,,,,,,,,,,
NY原油市況　需要懸念強く　利益確定の動き続く,2009年5月16日（土）01:16:00,"NY原油先物6月限（WTI）（NY時間12:15）
1バレル＝57.17（-1.45　-2.47%） 

15日のNY原油先物相場は反落。景気回復、需要に対する懸念が根強い。今週はOPECや国際エネルギー情報機関（IEA）などから、需要見通しが引き下げられている。週初めに60ドル台を回復したことで、達成感もあるようで、利益確定売りが次第に強まっている。5日線を再びブレイクしており、次第に、5日線がサポートからレジスタンスへ変化しつつある。",,,,,,,,,,,,,,
NY市場　他金融市場　1時台　米株マイナスに転じる,2009年5月16日（土）01:17:00,"NY株式15日（NY時間12:08）
ダウ平均　　　8295.88（-35.44　-0.43%）
S&P500;　　　　885.56（-7.51　-0.85%）
ナスダック　　　1687.44（-1.77　-0.11%）

CME日経平均先物　9155（大証終比：-115　-1.25%）

出来高（億株）
NYSE　　　　6.28
ナスダック　10.17

欧州株式15日（GMT16:08）
英FT100　 4348.11（-14.47　-0.33%）
独DAX　　4737.50（-0.97　-0.02%）
仏CAC40　 3169.05（+12.76　+0.40%）

米国債利回り（NY時間12:08）
2年債　 　0.843（0.000）
10年債　　3.129（+0.040）
30年債　　4.078（+0.029）

各国10年債
ユーロ圏　3.361（+0.056）
英　国　　3.534（+0.054）
カナダ　　3.093（+0.002）
豪　州　　4.867（-0.009）
日　本　　1.432（-0.003）

NY原油・金
NY原油先物6月限（WTI）（NY時間12:08）
1バレル＝57.15（-1.47　-2.51%）
NY金先物6月限（COMEX）
1オンス＝931.80（+3.40　+0.37%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
NY市場　弱いユーロがポンドを強くする,2009年5月16日（土）01:27:00,"ポンドドルは伸び悩んでいるものの、1.52台を維持している。きょうはドルよりもユーロの動きが軸になっている雰囲気もあり、ユーロ圏GDPの弱い内容を受けて、ユーロドルは売りが強まった一方で、ポンドドルは堅調な動きを示した。対ユーロでポンドが上昇したことが、対ドルにも波及している。ユーロの弱さが、相対的にポンドを強くしているようだ。

GBP/USD　1.5230　EUR/GBP　0.8896",,,,,,,,,,,,,,
欧州株　終値,2009年5月16日（土）01:36:00,"欧州株式15日終値
英FT100　 4348.11（-14.47　-0.33%）
独DAX　　4737.50（-0.97　-0.02%）
仏CAC40　 3169.05（+12.76　+0.40%）",,,,,,,,,,,,,,
NY市場　スイス中銀、介入か！,2009年5月16日（土）01:46:00,"スイスが対ユーロで急速に下落、ユーロ/スイスが急上昇している。全体的にユーロは弱い動きを示しているにもかかわらず。スイス中銀が介入した可能性も高いが、スイス中銀は、今のところコメントを控えているようだ。

EUR/CHF　1.5116",,,,,,,,,,,,,,
NY市場　他金融市場　2時台　米株金融株中心に売られ、本日安値圏で推移,2009年5月16日（土）02:10:00,"NY株式15日（NY時間13:10）
ダウ平均　　　8279.07（-52.25　-0.63%）
S&P500;　　　　883.89（-9.18　-1.04%）
ナスダック　　　1686.56（-2.65　-0.16%）

CME日経平均先物　9150（大証終比：-120　-1.31%）

出来高（億株）
NYSE　　　　7.51
ナスダック　12.13

欧州株式15日（GMT17:10）
英FT100　 4348.11（-14.47　-0.33%）
独DAX　　4737.50（-0.97　-0.02%）
仏CAC40　 3169.05（+12.76　+0.40%）

米国債利回り（NY時間13:10）
2年債　 　0.851（+0.008）
10年債　　3.141（+0.053）
30年債　　4.098（+0.050）

各国10年債
ユーロ圏　3.365（+0.060）
英　国　　3.534（+0.054）
カナダ　　3.105（+0.014）
豪　州　　4.867（-0.009）
日　本　　1.432（-0.003）

NY原油・金
NY原油先物6月限（WTI）（NY時間13:10）
1バレル＝56.64（-1.98　-3.38%）
NY金先物6月限（COMEX）
1オンス＝932.10（+3.70　+0.40%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
NY市場　カナダ乱高下　原油下落で急速に上げ幅縮小,2009年5月16日（土）02:12:00,"きょうのNY市場でカナダは乱高下している。NY連銀景気指数など、今日発表になったセンチメント指標は改善の兆しを示し、カナダは序盤、買いが強まっていた。ドルカナダは1.1650近辺まで下落し、サポートとなっていた10日線をブレイクする動きも見られた。その後、株式市場が開き、商品市場も本格的な取引が開始されるにつれ、カナダは急速に下落して行き、ドルカナダは1.1760近辺にリバウンドしている。原油が利益確定売りに押され、石油株の寄与度が比較的大きいダウ平均を押し下げたことが、カナダに影響したようだ。ドルカナダは再び10日線の上に戻している。

USD/CAD　1.1763　CAD/JPY　80.70",,,,,,,,,,,,,,
NY市場　ドル円　95円近辺で揉み合い　上下に潜在的需要,2009年5月16日（土）02:35:00,"ドル円は95円を挟んでの揉み合いとなっている。株式市場でダウ平均が軟調に推移していることから、下押し圧力は強いものの、一方で95円を下回ると買い需要もあるようだ。

今月発表されている日本の輸出企業の2010年3月期の業績見通しを見ると、想定為替レートは95円で設定している企業が多く、この先、ドル安も警戒される中、96円台での潜在的な売り需要も多そうだ。一方で、95円を下回ると機関投資家の外債投資に伴う、買い需要も出てきそうな水準ではある。上下に潜在的需要も推測される中、この先、95円を挟んでの攻防が強まってくる可能性も。

USD/JPY　95.02",,,,,,,,,,,,,,
NY金　終値　0.3％高,2009年5月16日（土）02:41:00,"NY金先物6月限（COMEX）（終値）
1オンス＝931.30（+2.90　+0.31%）",,,,,,,,,,,,,,
NY市場　米財務省　GMのディーラー削減に理解示す,2009年5月16日（土）02:49:00,"ユーロドルは再び売りが強まっており、ロンドン時間にサポートされた1.3510の水準をブレイク、ストップを巻きこんで、1.34台に下落している。また、ユーロ円も128.10近辺まで下落してきている。

ＧＭが約1100のディーラーに契約解除の通知を始めたと発表したが、このことについて、米財務省は削減の具体案への関与は否定したものの、効率的販売網がGMを支援すると述べ、一定の理解を示した。自動車作業部会とともに、GMの競争力強化への取り組みを続けるとしている。

EUR/USD　1.3487　EUR/JPY　128.17",,,,,,,,,,,,,,
NY市場　他金融市場　3時台　原油、下げ加速,2009年5月16日（土）03:17:00,"NY株式15日（NY時間14:08）
ダウ平均　　　8273.58（-57.74　-0.69%）
S&P500;　　　　882.82（-10.25　-1.15%）
ナスダック　　　1681.95（-7.26　-0.43%）

CME日経平均先物　9145（大証終比：-125　-1.36%）

出来高（億株）
NYSE　　　　8.61
ナスダック　13.86

欧州株式15日終値
英FT100　 4348.11（-14.47　-0.33%）
独DAX　　4737.50（-0.97　-0.02%）
仏CAC40　 3169.05（+12.76　+0.40%）

米国債利回り（NY時間14:08）
2年債　 　0.851（+0.008）
10年債　　3.149（+0.060）
30年債　　4.101（+0.052）

各国10年債
ユーロ圏　3.365（+0.060）
英　国　　3.537（+0.057）
カナダ　　3.106（+0.015）
豪　州　　4.867（-0.009）
日　本　　1.432（-0.003）

NY原油・金
NY原油先物6月限（WTI）（NY時間14:08）
1バレル＝57.07（-1.55　-2.64%）
NY金先物6月限（COMEX）時間外取引
1オンス＝928.90（+0.50　+0.05%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
NY原油市況　下げ加速、見切売り強まる,2009年5月16日（土）03:19:00,"NY原油先物6月限（WTI）（NY時間14:16）
1バレル＝56.74（-1.88　-3.21%）

NY時間の午後に入って、原油の下げが加速している。6月限は56ドル台まで下落。景気回復、需要に対する懸念が根強い中、今週発表になったOPECや国際エネルギー情報機関（IEA）などからの需要見通し引き下げもあり、見切り売りが強まっている。",,,,,,,,,,,,,,
NY金市況　原油下落で上げ幅縮小,2009年5月16日（土）03:20:00,"NY金先物6月限（COMEX）
1オンス＝929.30（+0.90　+0.10%）

NY金先物相場は原油の下げが加速していることから、上げ幅を縮小する動き。6月限は時間外に入って、再び930ドルを割り込み、前日の水準まで戻す動きとなっている。",,,,,,,,,,,,,,
NY市場　クレジットカード、債務不履行は増加、延滞率は低下,2009年5月16日（土）03:40:00,"株価の軟調な地合いを受けて、為替市場ではドル買い・ユーロ売りの動きが鮮明になっている。ユーロドルは1.34台に下落している。一方、円相場は動きが分かれており、ドル円は95円台を回復しているのに対し、ユーロ円は128.00近辺に下落といったまちまちの動き。

クレジットカード大手アメリカン・エキスプレス（アメックス）は4月の債務不履行の割合が10％を超えたことを明らかにした。規制当局への提出文書によると、同社の4月の純貸倒償却率は、3月の8.8％から10.1％に悪化。一方、支払いが最低30日間延滞しているローンの割合は4.6％と、前月の5.1％から低下している。

EUR/USD　1.3461　USD/JPY　95.12　EUR/JPY　128.03",,,,,,,,,,,,,,
