head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
ロンドン市場　英インフレ期待05年以来の低水準,2009年3月12日（木）19:20:00,"円買いの動きが、やや一服しており、ポンド円も131円台から132.20近辺まで戻している。つれて、ポンドドルも下げ渋る動き。

先ほど、英中銀から四半期インフレ意識調査が発表された。向こう1年間のインフレ期待が2.1％と05年5月以来の低水準になったことが明らかとなった。英中銀は今月の金融政策委員会（MPC）で、政策金利引下げだけでは中期的にインフレが目標の2％を下回る大きなリスクが依然残ると判断しており、今回の意識調査もその意向に沿う格好となっている。

GBP/USD　1.3770　GBP/JPY　132.23",,,,,,,,,,,,,,
欧州株　各国大幅安　米小売控え、仏カルフールや伊ブルガリは大幅な減益決算,2009年3月12日（木）19:21:00,"東京時間19:16現在
英FT100　 3624.78（-69.03　-1.86%）
独DAX　　3809.67（-104.43　-2.69%）
仏CAC40　 2616.81（-57.39　-2.15%）
スイスSMI　 4522.59（-54.38　-1.21%）

12日の欧州株式市場は各国とも冴えない展開。本日予定されている米小売売上高や米新規失業保険申請件数を控え、警戒感も相場を圧迫している。

英FTは1.8%安。続落して始まり、下げ幅を拡大させている。鉱山株と保険株が下げを先導しており、鉱山株はアントファガスタが8%超下落。英RBSが投資判断をホールドからセルに引き下げた。アナリストは09年度のアント社のバランスシートは同業他社と同じ位のリスクを抱えているとの見解を示したことが売り材料。これを受け、BHPビリトンやアングロアメリカンなどにも売りが波及している。きのう12%急伸したエクストラータは高値警戒感も重石になっているようだ。

保険株も軒並み下落している。アビバは15%安。米シティが投資判断をホールドからセルに引き下げ、目標株価を引き下げた。アナリストは保険セクターでリスクのある一銘柄であると指摘しており、売りを浴びせられている。プルデンシャルも9%値を崩している。

本日の注目イベントである米小売売上高を控え、小売株にも注目しておきたい。仏カルフールは8年通期の決算を発表した。純利益は前年比45%減の12.7億ユーロとなり、事前予想の18.2億ユーロに届かなかった。同社は「環境は依然厳しい」とした上で、「国内市場、欧州市場でのポジションを強化していくほか、成長性の高い市場を開拓していく」「価格の引き下げを検討」との見解を示した。 このほか、高級ジュエリーの伊ブルガリが第4四半期の決算を発表。純利益は前年同期比で89%減の570万ユーロとなった。これは四半期ベースで最大の落ち込み。また、減配を発表した。また、減配を発表した。

【銀行株】
東京時間19:16現在
ＨＳＢＣ　　　　　　 357.25（-16.75　-4.20%）
ＲＢＳ　　　　　　　　19.50（-1.70　-8.10%）
バークレイズ　　　67.00（-3.00　-4.44%）
Ｓチャータード　 770.00（-28.50　-3.52%）
ロイズＴＳＢ　　　　 40.60（-3.90　-7.68%）
ドイツ銀行　　　　　　23.63（-0.68　-3.00%）
コメルツバンク　　 2.47（+0.01　+0.19%）
ＢＮＰパリバ　　　　 25.61（-1.81　-6.77%）
ソシエテ　ジェネラル　 20.60（-0.97　-4.60%）
クレディ・アグリコル　　 6.60（-0.36　-5.16%）
ＵＢＳ 　　　　　　　　　　 9.61（-0.42　-4.29%）
クレディ・スイス　　　　 27.02（-0.92　-3.59%）

【石油株】
東京時間19:16現在
ＢＰ　　　　　　　　　　 447.25（-1.00　-0.22%）
Ｒダッチ／シェル 1548.00（-33.00　-2.09%）
ＢＧグループ　　　 973.50（-26.50　-2.65%）
タローオイル　　　 736.50（-21.50　-2.65%）
ケアン・エナジー　 1786.00（-10.00　-0.53%）
トタル　　　　　　　　　　　 36.54（-1.14　-3.02%）

【鉱山株】
東京時間19:16現在
アントファガスタ　　　　 484.25（-51.25　-9.66%）
ベダンタ・リソーシズ　 541.00（-51.00　-8.88%）
アングロ・アメリカン　 1065.00（-79.00　-7.31%）
カザフミス　　　　　　 292.50（-17.50　-5.81%）
ＢＨＰビリトン　　　　 1249.00（-81.00　-6.41%）
リオ・ティント　　　　　 1997.00（-87.00　-4.36%）
エクストラータ　　　　 325.25（323.25　-6.50%）
ロンミン　　　　　　　　　　 1139.00（-165.00　-13.57%）",,,,,,,,,,,,,,
南アフリカ経済指標【製造業生産高】 ,2009年3月12日（木）20:00:00,"＊製造業生産高（1月）20:00
結果　-1.2%
予想　0.0%　前回　-4.0%（前月比）
結果　-11.1%
予想　-8.0%　前回　-7.1%（-7.0%から修正）（前年比）",,,,,,,,,,,,,,
ユーロ圏経済指標【ドイツ鉱工業生産】,2009年3月12日（木）20:00:00,"＊ドイツ鉱工業生産（1月）20:00
結果　-7.5%
予想　-3.0%　前回　-3.9%（-4.6%から修正）（季調済・前月比）
結果　-19.3%
予想　-15.5%　前回　-11.3%（-12.0%から修正）（季調前・前年比）",,,,,,,,,,,,,,
ロンドン市場　弱い独鉱工業生産も反応薄,2009年3月12日（木）20:08:00,"先ほど発表になったドイツの鉱工業生産は前月比7.5減、前年比で19.3％となった。予想を大きく下回る弱い内容で、ドイツ製造業の低迷を示唆する内容。ただ、市場の反応は限定的。きのう発表になった製造業出荷も弱く、ある程度弱い内容は予想されていた。ユーロドルは1.2770近辺、ユーロ円は123.00近辺で推移している。

EUR/USD　1.2772　EUR/JPY　123.00",,,,,,,,,,,,,,
アジア株　経済指標弱く、冴えない展開　,2009年3月12日（木）20:12:00,"東京時間20:07現在
香港ハンセン指数　　 12001.53（+70.87　+0.59%）
中国上海総合指数　 2133.88（-5.14　-0.24%）
台湾加権指数　　　　 4754.65（-5.31　-0.11%）
韓国総合株価指数　 1128.39（+0.88　+0.08%）
豪ASX200指数　　　 3235.50（-8.90　-0.27%）
インドSENSEX30種　 8343.75（+183.35　+2.25%）
シンガポールST指数　 1493.53（-11.98　-0.80%）
クアラルンプール　総合指数　 838.39（-11.98　-1.41%）

12日のアジア株式市場は冴えない展開が目立った。豪失業率や中国の経済指標が弱い内容となり、相場を圧迫。

中国市場は上海総合指数が続落。中盤まで下げ幅を拡大させる展開となったが、後半になって買い戻しが入った。1-2月の鉱工業生産が予想を大きく下回る前年同期比3.8%増となったことで鉄鋼株に売りが膨らんだ。このほか、1-2月の小売売上高も15.2%と減速したほか、米小売売上高への警戒感もあって小売株が下げた。金融株にもポジション調整の売りが入り、中国工商銀行や中国建設銀行などが売りに押された。指数は年初から2月中旬までは強い上昇トレンドを見せたが、ここに来て上値の重さが目立っている。開催中の全国人民代表大会は13日に閉幕予定となっており、追加の景気対策発表の期待は依然根強い。

香港市場はハンセン総合指数が3日続伸し0.59%高で取引を終えた。じりじりと値を下げる展開となったが、中国本土が持ち返したことを背景に下げ渋り、指数は12000ポイントを回復している。セクター別では保険株が買われた。保険の中国平安保険はUBSが中国本土の同社株式をニュートラルからバイに引き上げたことを背景に2.5%高。中国人寿保険も大幅高だった。このほか、個別では指数寄与度の高い中国移動、HSBCがともに続伸。なお、中国移動は来週19日に決算発表予定となっており、注目度が高まってきている。",,,,,,,,,,,,,,
ロンドン市場　ユーロポンド0.93再び目指す動き　10年債利回りは逆転,2009年3月12日（木）20:33:00,"対円での下落から欧州通貨は軟調な動きとなっているが、欧州通貨同士の動きを見ると、ポンドの弱さが目立つ。対ユーロ、スイスでも下落しており、ユーロポンドは再び0.93台を試す動きとなっている。

英欧国債市場では英10年債利回りは3％を割り込んでおり、ドイツ国債と英国債の10年物利回りは逆転している。前日、英中銀は量的緩和の第1弾として、中長期の6タームにおいて、計20億ポンドの英国債買取を実施。入札倍率は5倍超となり、まずますのスタートを切った。入札実施後、英国債利回りは低下、本日もその動きが続いている。

一方、ECBは、なお利下げ途中で、量的緩和については、も少し先の話。検討の段階にある。また量的緩和を実施したとしても、長期国債買取まで踏み込めるのかの疑問もあり、利回り格差はしばらく広がる可能性も。

EUR/GBP　0.9273　GBP/CHF　1.5916",,,,,,,,,,,,,,
まもなく、米小売売上高の発表,2009年3月12日（木）20:50:00,"＊小売売上高（2月）21:30
予想　-0.5%　前回　1.0%（前月比）
予想　-0.1%　前回　0.9%（自動車除くコア）（前月比）

このあと日本時間21時30分に2月の米小売売上高が発表される。
市場予想は前月比がマイナス0.5％、自動車除く前月比はマイナス0.1％。前月比、コア前月比ともに前回のプラスからマイナスへと転じる見込みとなっている。1月の伸びは生活関連の項目が堅調だったほか、ガソリン小売価格の伸びが販売額上昇に寄与していた。2月も引き続きガソリン価格は上昇しておりプラスに寄与しそうだが、消費に大きな影響を与える雇用情勢が深刻化する中、1月のような伸びは期待できないとの見方が主流。

ただ、動きのついては、昨日まで相場は金融株動向に左右されたことから、NY株式市場が始まる22:30までには短期ポジションの巻き返しが入る神経質な展開も想定される。",,,,,,,,,,,,,,
NY市場　この後のイベント,2009年3月12日（木）20:55:00,"21:30　米新規失業保険申請件数（3月7日まで週）
　　　 予想　644千件　前回　639千件　

　　　 米小売売上高（2月）
　　　 予想　-0.5%　前回　1.0%（前月比）
　　　 予想　-0.1%　前回　0.9%（自動車除くコア）（前月比）

22:00　スイス中銀政策金利　
　　　 予想　0.25%　現行　0.50%

23:00　米企業在庫（1月）
　　　 予想　-1.0%　前回　-1.3%（前月比）

　　　 ガイトナー米財務長官　米上院予算委員会（2010年度予算方針についての公聴会）に出席

13日
1:45　ロングワース・カナダ中銀副総裁　講演

2:00　米30年債入札

3:30 バーカー英中銀委員　講演 

6:45　 NZ小売売上高（1月）
　　　 予想　-0.1%　前回　-1.0%（前月比）
　　　 予想　0.2%　前回　-0.6%（自動車除くコア）（前月比）",,,,,,,,,,,,,,
欧州株 及び ユーロファースト300・セクター別騰落率,2009年3月12日（木）21:02:00,"東京時間21:02現在
英FT100　　 3659.10（-34.71　-0.94%）
独DAX　　 　3851.42（-62.68　-1.60%）
仏CAC40　  2619.45（-54.75　-2.05%）
スイスSMI　 4536.89（-40.08　-0.88%）

---------------------------------------
ユーロファースト300　セクター別騰落率（日本時間：21:02）
△△上昇率上位△△
紙・パルプ     2.6％
食品・薬品小売     1.5％
ヘルスケア機器・サービス     1％
電力     0.6％
石油機器・サービス・販売     0.6％
移動体通信     0.5％
医薬・バイオテク     0.5％
固定線通信     0.4％
航空宇宙・防衛     0.1％

▼▼下落率上位▼▼
工業用金属     -5.8％
レジャー用品     -5.6％
生命保険     -5.2％
エレクトロニクス     -4.4％
鉱業     -4％
保険(生保を除く)     -3.1％
エンジニアリング     -2.9％
銀行     -2.7％
産業輸送     -2.3％
化学     -2％
ソフトウェア・コンピュータサービス     -1.9％
資本財     -1.7％

＊数値は前日比％",,,,,,,,,,,,,,
米株価指数先物　時間外取引　下げ幅縮める,2009年3月12日（木）21:04:00,"東京時間21:04現在
ダウ平均先物3月限　6889.00（-25.00　-0.36%）
S&P500;先物3月限　718.10（-2.40　-0.33%）
NASDAQ100先物3月限　1119.00（-6.00　-0.53%）",,,,,,,,,,,,,,
通貨オプション　円関連のボラティリティー上昇,2009年3月12日（木）21:16:00,"USD/JPY　　EUR/USD　　EUR/JPY　　GBP/USD
1WK　　　　22.37　　　　16.45　　　　25.32　　　　18.67
1MO　　　　19.75　　　　15.81　　　　23.75　　　　18.06
3MO　　　　18.30　　　　15.92　　　　23.02　　　　18.04
6MO　　　　16.96　　　　16.02　　　　22.44　　　　18.02
9MO　　　　16.21　　　　16.07　　　　22.16　　　　18.01
1YR　　　　15.75　　　　16.10　　　　22.00　　　　18.00

　　　　　　　　　
　　　GBP/JPY　　AUD/USD　　USD/CHF
1WK　　　　28.83　　　　21.76　　　　14.70
1MO　　　　27.51　　　　21.16　　　　14.06
3MO　　　　26.47　　　　21.00　　　　13.86
6MO　　　　25.79　　　　20.40　　　　13.76
9MO　　　　25.48　　　　20.20　　　　13.75
1YR　　　　25.31　　　　20.00　　　　13.75
東京時間21:00現在　参考値

12日のロンドン通貨オプション市場では、円関連のボラティリティーが上昇。ドル円1weekは東京市場の20％近辺から22％台に上昇している。円買いが強まり、円高警戒感が強まったようだ。",,,,,,,,,,,,,,
NY市場　ユーロ買い強まる　ユーロドル1.28台回復,2009年3月12日（木）21:22:00,"NY勢が本格参加してきて、ユーロドルは買い戻しが優勢となっている。一時1.2750を割り込む場面も見られたが、値ごろ感からの買い戻しも入り、1.28台まで戻している。ユーロ円も一時123円台後半まで戻し、ロンドン序盤の下げを取り戻している。欧州株や米株先物が下げ渋っていることも、ユーロをフォーローしている面も。

EUR/USD　1.2823",,,,,,,,,,,,,,
米経済指標【小売売上高】 ,2009年3月12日（木）21:30:00,"＊小売売上高（2月）21:30
結果　-0.1%
予想　-0.5%　前回　1.8%（1.0%から修正）（前月比）
結果　0.7%
予想　-0.1%　前回　1.6%（0.9%から修正）（自動車除くコア）（前月比）",,,,,,,,,,,,,,
米経済指標【新規失業保険申請件数】 ,2009年3月12日（木）21:31:00,"＊新規失業保険申請件数（3月7日まで週）21:30
結果　654千件
予想　644千件　前回　645千件（639千件から修正）",,,,,,,,,,,,,,
NY市場　予想ほど悪くもなくユーロ買いの動きも,2009年3月12日（木）21:44:00,"先ほど発表になった米小売売上高は前月比0.1％減となり、悪くもない結果だったことから、このところの流れから、発表後ユーロ買いの動きが出ている。ユーロドルは1.2840近辺まで上昇。ドル円はユーロ円、ポンド円の上昇もあり、96.70近辺まで下げを戻している。

しかし、同時刻に発表になった雇用指標は弱い内容となっている。新規失業保険申請件数は65万件に再び上昇、失業保険の継続受給者数も531万人まで拡大してきている。雇用保険が消費を維持させているようにも取れる。

小売売上高の詳細はガソリン小売価格が上昇していたことで、ガソリンスタンドの売り上げが3.4％増、衣類が2.8％増、デパートなど総合小売業は1.3％増加した。しかし、自動車部門の売上げは4.3％減少している。


EUR/USD　1.2822　USD/JPY　96.66",,,,,,,,,,,,,,
（修正）英菓子大手キャドバリー、豪飲料事業をアサヒビールに550万ポンドで売却,2009年3月12日（木）21:48:00,英菓子大手キャドバリーは豪飲料事業のシュウェップス・オーストラリアを日本のアサヒビールに550万ポンドで売却することで最終合意した。シュウェップスの親会社である英キャドバリーグループは08年12月、事業の核となるお菓子事業に特化する方針を発表、豪事業売却についてアサヒビールと基本合意していた。なお、買収手続きは09年4月30日までに完了予定。,,,,,,,,,,,,,,
米株価指数先物　時間外取引　きのうの水準まで戻す,2009年3月12日（木）21:52:00,"東京時間21:52現在
ダウ平均先物3月限　6920.00（+6.00　+0.09%）
S&P500;先物3月限　721.00（+0.50　+0.07%）
NASDAQ100先物3月限　1122.75（-2.25　-0.20%）",,,,,,,,,,,,,,
スイス経済指標【スイス中銀政策金利】,2009年3月12日（木）22:00:00,"＊スイス中銀政策金利　22:00 
結果　0.25%
予想　0.25%　現行　0.50%",,,,,,,,,,,,,,
NY市場　ドル円97円台に戻す　上値のターゲットは97.50,2009年3月12日（木）22:04:00,"ドル円は買い戻しが強まっており、97円台に上昇している。97円より上のストップを巻き込んで、97.15近辺まで一時上昇。次の上値のターゲットは97.50水準。

USD/JPY　97.15",,,,,,,,,,,,,,
NY市場　ピボット分析,2009年3月12日（木）22:05:00,"ピボット分析　東京時間（22:04現在）

ドル円
現値97.26　高値97.46　安値95.67

99.71　ハイブレイク
98.59　抵抗2
97.92　抵抗1
96.80　ピボット
96.13　支持1
95.01　支持2
94.34　ローブレイク

ユーロ円
現値124.47　高値125.09　安値122.13

128.62　ハイブレイク
126.86　抵抗2
125.66　抵抗1
123.90　ピボット
122.70　支持1
120.94　支持2
119.74　ローブレイク

ポンド円
現値133.77　高値135.16　安値131.48

139.14　ハイブレイク
137.15　抵抗2
135.46　抵抗1
133.47　ピボット
131.78　支持1
129.79　支持2
128.10　ローブレイク",,,,,,,,,,,,,,
NY原油・金　原油、堅調に推移,2009年3月12日（木）22:11:00,"NY原油先物4月限（WTI）（NY時間08:11）
1バレル＝43.14（+0.81　+1.91%）
NY金先物4月限（COMEX）
1オンス＝913.60（+2.90　+0.32%）",,,,,,,,,,,,,,
NY債券　同水準で始まる,2009年3月12日（木）22:12:00,"各国の長期金利（NY時間08:12）（%）
米2年債　 1.004（-0.008）
米10年債　2.896（-0.009）
米30年債　3.670（+0.009）

ユーロ圏　3.008（-0.062）
英　国　　2.966（-0.126）
カナダ　　2.947（+0.029）
豪　州　　4.272（-0.063）
日　本　　1.318（-0.003）",,,,,,,,,,,,,,
NY市場　スイス急落　スイス上昇阻止で外貨買い　為替介入姿勢へ,2009年3月12日（木）22:12:00,"スイスが急落している。スイス中銀は政策金利を0.25％引き下げ0.25％とした。また、同時にスイス上昇阻止のため、外貨買いを発表、為替市場への介入姿勢を打ち出している。

USD/CHF　1.1791　EUR/CHF　1.5157　CHF/JPY　82.22",,,,,,,,,,,,,,
スイス中銀声明　対ユーロでのスイス上昇を防ぐ,2009年3月12日（木）22:17:00,"3ヵ月物Libor金利を0.0-0.75％に誘導。
スイス債の購入計画。
スイスフラン上昇をl防ぐため、外貨を買う。
対ユーロでのスイス上昇を防ぐ。",,,,,,,,,,,,,,
S&P;　米GEの長期格付け「AA+」に下げ、見通しは「安定的」に,2009年3月12日（木）22:19:00,S&P;は米GEの長期格付け「AA+」に下げ、見通しは「安定的」に。,,,,,,,,,,,,,,
NY株式　前日終値水準で売買交錯,2009年3月12日（木）22:35:00,"NY株式12日（NY時間08:35）
ダウ平均　　　6930.71（+0.31　+0.00%）
S&P500;　　　　722.23（+0.87　+0.12%）
ナスダック　　　1370.88（-0.76　-0.06%）",,,,,,,,,,,,,,
NY株式　,2009年3月12日（木）22:47:00,"NY株式12日（NY時間08:47）
ダウ平均　　　6876.08（-54.32　-0.78%）
S&P500;　　　　715.79（-5.57　-0.77%）
ナスダック　　　1356.21（-15.43　-1.14%）





ダウ採用銘柄
J&J;　　　　　　　47.42（-0.48　-1.00%）
P&G;　　　　　　　44.59（-0.48　-1.06%）
デュポン　　　　　17.91（-0.44　-2.46%）
ボーイング　　 　32.56（-0.71　-2.15%）　
キャタピラー　　 25.36（-0.95　-3.58%）　
ユナイテッド　　 40.20（-0.86　-2.11%）　
アルコア　　　 　5.54（-0.22　-3.59%）　
HP　　　　　　 　28.20（-0.41　-1.52%）　
GE　　　　　 　　8.48（-0.01　-0.11%）　
3M　　　　　　 　46.14（-0.66　-1.45%）　
エクソンモビル　 66.06（+0.29　+0.43%）　
シェブロン　　 　61.31（+0.09　+0.15%）　
コカコーラ　　 　39.36（-0.21　-0.54%）　
ディズニー　　 　16.69（+0.10　+0.60%）　
マクドナルド　 　50.88（-0.15　-0.29%）　
ウォルマート　　47.83（+0.37　+0.76%）
ホームデポ　　　19.29（-0.39　-2.01%）
JPモルガン　　　20.69（+0.29　+1.49%）
シティG　　　　 1.49（-0.05　-3.45%）
バンカメ　　　　 4.97（+0.04　+0.84%）
アメックス　　　 11.20（-0.73　-6.00%）　
クラフト　　　　　　 21.34（+0.02　+0.09%）
IBM　　　　　　87.80（-0.82　-0.94%）
AT&T;　　　　　 23.37（+0.02　+0.09%）
ベライゾン　　　27.36（-0.08　-0.29%）
マイクロソフト　 16.65（-0.46　-2.77%）
インテル　　　 　13.92（-0.04　-0.29%）
ファイザー　　　13.04（+0.25　+1.91%）
メルク　　　　 　21.83（-0.11　-0.50%）
GM　　　　　 　1.86（0.00　0.00%）",,,,,,,,,,,,,,
（修正）NY株式　反落して始まる　アメックスの下げ重石に,2009年3月12日（木）22:51:00,"NY株式12日（NY時間08:49）
ダウ平均　　　6888.58（-41.82　-0.60%）
S&P500;　　　　717.30（-4.06　-0.56%）
ナスダック　　　1357.29（-14.35　-1.06%）

12日のNY株式市場、ダウ平均は反落して始まっている。きょ発表になった小売売上高は底堅い結果となったものの、アメックスの下げが重石となり、ダウ平均を押し下げている。前日のゴールドマンに引き続き、きょうはシティが目標株価を引き下げている。金融株はシティ、JPモルガンが下げており軟調な動き。格下げが発表になったGEは寄り付きは大幅に上昇して始まったものの、値を消している。S&P;は格付けをAA+に引き下げたものの、見通しを安定的に変更したことから、買い優勢で始まった。小売売上高の結果を受け、ウォルマートは小じっかり。

ダウ採用銘柄
J&J;　　　　　　　47.44（-0.46　-0.96%）
P&G;　　　　　　　44.64（-0.43　-0.95%）
デュポン　　　　　17.95（-0.40　-2.23%）
ボーイング　　 　32.61（-0.66　-2.00%）　
キャタピラー　　 25.32（-0.99　-3.73%）　
ユナイテッド　　 40.17（-0.89　-2.18%）　
アルコア　　　 　5.54（-0.22　-3.59%）　
HP　　　　　　 　28.24（-0.37　-1.37%）　
GE　　　　　 　　8.48（-0.01　-0.11%）　
3M　　　　　　 　46.25（-0.55　-1.21%）　
エクソンモビル　 66.11（+0.34　+0.50%）　
シェブロン　　 　61.45（+0.23　+0.37%）　
コカコーラ　　 　39.44（-0.13　-0.33%）　
ディズニー　　 　16.65（+0.06　+0.36%）　
マクドナルド　 　50.83（-0.20　-0.38%）　
ウォルマート　　47.84（+0.38　+0.78%）
ホームデポ　　　19.33（-0.35　-1.80%）
JPモルガン　　　21.00（+0.60　+3.08%）
シティG　　　　 1.50（-0.04　-2.76%）
バンカメ　　　　 5.03（+0.10　+2.09%）
アメックス　　　 11.33（-0.60　-4.93%）　
クラフト　　　　　　 21.35（+0.03　+0.14%）
IBM　　　　　　87.90（-0.72　-0.83%）
AT&T;　　　　　 23.38（+0.03　+0.13%）
ベライゾン　　　27.36（-0.08　-0.29%）
マイクロソフト　 16.69（-0.42　-2.53%）
インテル　　　 　13.95（-0.01　-0.07%）
ファイザー　　　13.06（+0.27　+2.06%）
メルク　　　　 　21.83（-0.11　-0.50%）
GM　　　　　 　1.85（-0.01　-0.53%）",,,,,,,,,,,,,,
米経済指標【企業在庫】 ,2009年3月12日（木）23:00:00,"＊企業在庫（1月）23:00
結果　-1.1%
予想　-1.0%　前回　-1.6%(-1.3%から修正）（前月比）",,,,,,,,,,,,,,
NY市場　ドル円買い戻し加速、98円台回復,2009年3月12日（木）23:12:00,"ドル円の買い戻しが加速している。先ほど98円台を回復した。東京、ロンドンで進んだ円買いが一気に巻き戻されている。節目の97円台半ばを突破したことでストップ注文の執行が相次いでいる。ドル円の上昇が波及してクロス円も買われている。ユーロ円は125円台前半、ポンド円は134円台後半、豪ドル円は63円台前半まで上昇した。

USD/JPY　98.06　EUR/JPY　125.23　GBP/JPY　134.73　AUD/JPY　63.28",,,,,,,,,,,,,,
NY株式　一時7000ドル回復、資源株が相場下支え,2009年3月12日（木）23:25:00,"NY株式12日（NY時間09:23）
ダウ平均　　　6994.91（+64.51　+0.93%）
S&P500;　　　　729.32（+7.96　+1.11%）
ナスダック　　　1377.94（+6.30　+0.46%）

CME日経平均先物　7335（大証終比：+245　+3.44%）

出来高（億株）
NYSE　　　　2.46
ナスダック　3.82",,,,,,,,,,,,,,
NY市場　スイス中銀が介入、スイス高を阻止,2009年3月12日（木）23:38:00,"スイスフラン取引の中心となるユーロスイスは1.5200付近で取引されている。NY市場では一時1.5300付近まで買われ、スイス中銀の金利発表後に500ポイント近く急伸した。スイス中銀はきょう、政策金利である3ヶ月物Liborの誘導目標を0.25%引き下げ、0.00%-0.75%のレンジで推移するよう促すとした。市場に衝撃を与えたのは金利発表時の声明内容。声明ではスイス債の購入計画や対ユーロでのスイス高是正を狙った為替介入の方針が示された。スイス中銀報道官は為替市場で外貨買いの介入を実施していると述べていた。ただ、国債購入計画の詳細については明らかにしていない。

EUR/CHF　1.5206　USD/CHF　1.1929　CHF/JPY　82.36",,,,,,,,,,,,,,
NY市場　ユーロドル下げ渋る,2009年3月12日（木）23:58:00,"ユーロドルが下げ渋っている。NY市場では当初ドル買いが先行。一時1.27台前半まで下げたが、現在は1.27台後半まで買い戻されている。ロンドン市場の安値がサポートラインとして機能している。下落して始まったダウ平均は現在、7000ドル台を回復する動きをみせている。

EUR/USD　1.2778",,,,,,,,,,,,,,
NY市場　他金融市場　0時台　金融株上昇、ダウ平均は7000ドル超える,2009年3月13日（金）00:11:00,"NY株式12日（NY時間10:10）
ダウ平均　　　7016.34（+85.94　+1.24%）
S&P500;　　　　730.95（+9.59　+1.33%）
ナスダック　　　1382.82（+11.18　+0.82%）

CME日経平均先物　7335（大証終比：+245　+3.44%）

出来高（億株）
NYSE　　　　3.95
ナスダック　6.33

欧州株式12日（GMT15:10）
英FT100　 3712.80（+18.99　+0.51%）
独DAX　　3921.34（+7.24　+0.19%）
仏CAC40　 2682.92（+8.72　+0.33%）

米国債利回り（NY時間10:10）
2年債　 　1.004（-0.008）
10年債　　2.899（-0.005）
30年債　　3.672（+0.011）

各国10年債
ユーロ圏　3.002（-0.068）
英　国　　2.957（-0.135）
カナダ　　2.946（+0.028）
豪　州　　4.272（-0.063）
日　本　　1.318（-0.003）

NY原油・金
NY原油先物4月限（WTI）（NY時間10:10）
1バレル＝43.89（+1.56　+3.69%）
NY金先物4月限（COMEX）
1オンス＝927.00（+16.30　+1.79%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
マドフ被告　容疑認める、深く反省,2009年3月13日（金）00:34:00,偽証罪など11の罪で起訴されていたバーナード・マドフ被告が裁判で容疑を全面的に認め、反省の意を表明した。,,,,,,,,,,,,,,
NY市場　ドル円上昇一服、98円割れ,2009年3月13日（金）00:40:00,"ドル円の上昇が一服している。現在は97円台後半とNY市場の高値98円台半ばから調整している。ロンドン市場の安値から一時2円近く急伸したため、短期筋の利益確定売りが入っているようだ。

USD/JPY　97.75",,,,,,,,,,,,,,
NY市場　ポンドドル反発、このあとバーカー委員が講演,2009年3月13日（金）00:51:00,"ポンドドルは1.38台前半まで反発。NY前半の安値から100ポイント程度買われた。このあと3時30分にバーカー英中銀金融政策委員がロンドン市内のホテルで講演を行う。イベント前にショートカバーが先行したようだ。講演では英中銀が実施する量的緩和策に焦点が注がれそうだ。英中銀はきのう、量的緩和策の第一弾として、総額20億ポンドの英国債買い取りを実施している。これを受け、英債券市場では長期債を中心に債券利回りが低下している。

GBP/USD　1.3800",,,,,,,,,,,,,,
NY市場　他金融市場　1時台　GM、追加融資不要と表明,2009年3月13日（金）01:13:00,"NY株式12日（NY時間11:12）
ダウ平均　　　7040.39（+109.99　+1.59%）
S&P500;　　　　733.71（+12.35　+1.72%）
ナスダック　　　1391.87（+20.23　+1.49%）

CME日経平均先物　7370（大証終比：+280　+3.93%）

出来高（億株）
NYSE　　　　5.61
ナスダック　9.07

欧州株式12日（GMT16:12）
英FT100　 3719.00（+25.19　+0.68%）
独DAX　　3962.81（+48.71　+1.25%）
仏CAC40　 2685.27（+11.07　+0.42%）

米国債利回り（NY時間11:12）
2年債　 　0.996（-0.016）
10年債　　2.879（-0.026）
30年債　　3.662（+0.001）

各国10年債
ユーロ圏　3.008（-0.062）
英　国　　2.949（-0.143）
カナダ　　2.941（+0.023）
豪　州　　4.272（-0.063）
日　本　　1.318（-0.003）

NY原油・金
NY原油先物4月限（WTI）（NY時間11:12）
1バレル＝43.43（+1.10　+2.60%）
NY金先物4月限（COMEX）
1オンス＝924.80（+14.10　+1.55%）

*CME日経平均先物は20分遅れ",,,,,,,,,,,,,,
NY市場　NZドル堅調,2009年3月13日（金）01:20:00,"NZドルが買われている。NZドル円は50円台半ば、NZドル/ドルは0.51台半ばまで買われ、きょうの高値を塗り替えている。NZの大幅利下げ期待一服が買い戻しを誘っているようだ。NZ中銀は12日、政策金利を3.50%から3.00%へ引き下げたが、声明で追加利下げははるかに小さくなるとの見方を示した。

NZD/JPY　50.56　NZD/USD　0.5157",,,,,,,,,,,,,,
米30年債入札結果　最高落札利回りは3.640%,2009年3月13日（金）02:03:00,"最高落札利回りは3.640%。
応札倍率は2.40倍。",,,,,,,,,,,,,,
